"NET Ranking","conferenceId","teamId","Wins","confWins","teamMarket","GP*","ATR2 FGA","ATR2 FGA/G","ATR2 FGA/G %ile","ATR2 FGA%","ATR2 FGA% %ile","ATR2 FG%","ATR2 FG% %ile","PAINT2 FGA","PAINT2 FGA/G","PAINT2 FGA/G %ile","PAINT2 FGA%","PAINT2 FGA% %ile","PAINT2 FG%","PAINT2 FG% %ile","MID2 FGA","MID2 FGA/G","MID2 FGA/G %ile","MID2 FGA%","MID2 FGA% %ile","MID2 FG%","MID2 FG% %ile","ATB3 FGA","ATB3 FGA/G","ATB3 FGA/G %ile","ATB3 FGA%","ATB3 FGA% %ile","ATB3 FG%","ATB3 FG% %ile","C3 FGA","C3 FGA/G","C3 FGA/G %ile","C3 FGA%","C3 FGA% %ile","C3 FG%","C3 FG% %ile","Rim + 3s FGA","Rim + 3s FGA/G","Rim + 3s FGA/G %ile","Rim + 3s FGA%","Rim + 3s FGA% %ile","Rim + 3s eFG%","Rim + 3s eFG% %ile"
"306","72","104316","13","9","East Texas A&M","32","559","17.46875","0.56","0.3082","0.56","0.6619","0.85","285","8.90625","0.14","0.1571","0.16","0.4667","0.93","143","4.46875","0.1","0.0788","0.09","0.3636","0.64","599","18.71875","0.84","0.3302","0.87","0.3105","0.21","228","7.125","0.96","0.1257","0.97","0.3421","0.34","1386","43.3125","0.91","0.7641","0.95","0.5527","0.39"
"274","15","104314","16","11","Tennessee Tech","30","456","15.2","0.22","0.2621","0.19","0.5987","0.25","336","11.2","0.57","0.1931","0.55","0.3899","0.37","208","6.93333","0.41","0.1195","0.4","0.3702","0.68","527","17.56667","0.71","0.3029","0.67","0.3567","0.81","212","7.06667","0.96","0.1218","0.95","0.4151","0.92","1196","39.86667","0.62","0.6874","0.56","0.5744","0.7"
"280","15","104313","18","10","Tennessee St.","28","510","18.21429","0.66","0.3034","0.52","0.6314","0.59","341","12.17857","0.73","0.2029","0.64","0.39","0.37","145","5.17857","0.15","0.0863","0.13","0.269","0.03","490","17.5","0.7","0.2915","0.57","0.3367","0.54","193","6.89286","0.95","0.1148","0.9","0.3938","0.81","1195","42.67857","0.88","0.7109","0.74","0.572","0.67"
"5","89","104312","25","11","Tennessee","36","580","16.11111","0.33","0.2766","0.29","0.6483","0.75","385","10.69444","0.45","0.1836","0.44","0.4208","0.65","291","8.08333","0.58","0.1388","0.56","0.323","0.26","712","19.77778","0.91","0.3395","0.91","0.3216","0.32","127","3.52778","0.09","0.0606","0.08","0.3543","0.46","1421","39.47222","0.59","0.6776","0.5","0.5559","0.43"
"123","17","104311","16","10","Temple","32","471","14.71875","0.17","0.2655","0.21","0.6285","0.55","279","8.71875","0.12","0.1573","0.16","0.3763","0.23","250","7.8125","0.53","0.1409","0.58","0.392","0.83","589","18.40625","0.81","0.332","0.88","0.3175","0.27","183","5.71875","0.75","0.1032","0.78","0.3661","0.57","1245","38.90625","0.52","0.7018","0.68","0.545","0.28"
"165","36","104309","16","8","Tarleton St.","29","509","17.55172","0.57","0.3349","0.8","0.554","0.03","366","12.62069","0.8","0.2408","0.91","0.4426","0.8","268","9.24138","0.74","0.1763","0.85","0.3321","0.36","278","9.58621","0","0.1829","0.01","0.3525","0.75","97","3.34483","0.06","0.0638","0.11","0.2887","0.04","886","30.55172","0.01","0.5829","0.07","0.5316","0.16"
"27","60","104306","22","9","TCU","35","874","24.97143","1","0.4107","0.99","0.6144","0.4","325","9.28571","0.2","0.1527","0.11","0.4092","0.54","292","8.34286","0.62","0.1372","0.54","0.3356","0.4","434","12.4","0.06","0.2039","0.04","0.288","0.04","202","5.77143","0.77","0.0949","0.65","0.3515","0.42","1511","43.17143","0.9","0.7101","0.73","0.551","0.35"
"121","53","104303","17","10","Syracuse","32","587","18.34375","0.67","0.3117","0.6","0.644","0.71","400","12.5","0.77","0.2124","0.73","0.4125","0.57","349","10.90625","0.9","0.1853","0.89","0.3725","0.69","473","14.78125","0.28","0.2512","0.2","0.3679","0.9","74","2.3125","0","0.0393","0","0.3243","0.21","1134","35.4375","0.21","0.6022","0.11","0.5952","0.9"
"327","16","104298","10","5","Stony Brook","30","329","10.96667","0","0.2086","0.01","0.6474","0.74","217","7.23333","0.03","0.1376","0.05","0.4101","0.54","326","10.86667","0.89","0.2067","0.95","0.3497","0.53","552","18.4","0.81","0.35","0.93","0.2917","0.06","152","5.06667","0.51","0.0964","0.68","0.3882","0.78","1034","34.46667","0.15","0.6557","0.34","0.5251","0.1"
"310","3","104297","14","10","Stonehill","30","518","17.26667","0.52","0.3293","0.75","0.6042","0.29","278","9.26667","0.2","0.1767","0.35","0.3777","0.25","128","4.26667","0.08","0.0814","0.11","0.3359","0.4","485","16.16667","0.46","0.3083","0.71","0.3381","0.57","163","5.43333","0.63","0.1036","0.79","0.3804","0.71","1167","38.9","0.52","0.7419","0.9","0.5587","0.49"
"163","1","104293","17","12","Stetson","28","462","16.5","0.39","0.2826","0.32","0.632","0.6","250","8.92857","0.15","0.1529","0.11","0.376","0.23","206","7.35714","0.47","0.126","0.45","0.4029","0.88","554","19.78571","0.91","0.3388","0.91","0.3809","0.97","162","5.78571","0.77","0.0991","0.71","0.4074","0.88","1179","42.10714","0.85","0.7211","0.81","0.6001","0.94"
"96","74","104290","14","7","Stanford","33","514","15.57576","0.26","0.2774","0.3","0.6362","0.65","396","12","0.69","0.2137","0.75","0.447","0.83","207","6.27273","0.31","0.1117","0.31","0.3237","0.28","557","16.87879","0.6","0.3006","0.66","0.3519","0.75","179","5.42424","0.62","0.0966","0.68","0.3966","0.82","1250","37.87879","0.39","0.6746","0.49","0.582","0.78"
"199","52","104288","19","9","St. Thomas (MN)","31","433","13.96774","0.1","0.2463","0.09","0.6051","0.31","394","12.70968","0.81","0.2241","0.83","0.4772","0.96","140","4.51613","0.1","0.0796","0.1","0.3286","0.31","591","19.06452","0.86","0.3362","0.9","0.3503","0.74","200","6.45161","0.88","0.1138","0.89","0.35","0.39","1224","39.48387","0.6","0.6962","0.64","0.5535","0.4"
"91","29","104270","18","8","St. John's (NY)","33","770","23.33333","0.99","0.3566","0.91","0.613","0.38","417","12.63636","0.8","0.1931","0.55","0.4341","0.77","389","11.78788","0.94","0.1802","0.86","0.3188","0.23","451","13.66667","0.14","0.2089","0.05","0.3348","0.52","128","3.87879","0.18","0.0593","0.07","0.3125","0.14","1353","41","0.74","0.6267","0.21","0.5628","0.54"
"350","3","104268","14","7","St. Francis Brooklyn","28","439","15.67857","0.28","0.283","0.33","0.5672","0.06","343","12.25","0.74","0.2211","0.8","0.2828","0","256","9.14286","0.73","0.1651","0.76","0.3359","0.4","361","12.89286","0.09","0.2328","0.11","0.3629","0.86","151","5.39286","0.61","0.0974","0.69","0.3709","0.64","952","34","0.11","0.6138","0.16","0.5562","0.44"
"200","4","104263","14","8","St. Bonaventure","32","537","16.78125","0.44","0.2993","0.48","0.5829","0.14","324","10.125","0.36","0.1806","0.4","0.3704","0.18","284","8.875","0.69","0.1583","0.72","0.3873","0.8","522","16.3125","0.5","0.291","0.56","0.3563","0.81","127","3.96875","0.2","0.0708","0.2","0.315","0.15","1186","37.0625","0.32","0.6611","0.39","0.5497","0.33"
"113","36","104249","22","12","Southern Utah","31","692","22.32258","0.97","0.3767","0.96","0.6156","0.42","298","9.6129","0.26","0.1622","0.21","0.3826","0.3","149","4.80645","0.12","0.0811","0.11","0.3087","0.14","525","16.93548","0.61","0.2858","0.51","0.339","0.59","171","5.51613","0.68","0.0931","0.6","0.3977","0.84","1390","44.83871","0.95","0.7567","0.93","0.5719","0.66"
"278","39","104248","14","10","Southern U.","29","497","17.13793","0.49","0.3012","0.5","0.6097","0.35","224","7.72414","0.05","0.1358","0.04","0.3571","0.12","262","9.03448","0.72","0.1588","0.73","0.355","0.58","480","16.55172","0.54","0.2909","0.56","0.3396","0.61","187","6.44828","0.88","0.1133","0.89","0.2941","0.05","1164","40.13793","0.66","0.7055","0.7","0.5412","0.24"
"90","62","104245","25","14","Southern Miss.","30","511","17.03333","0.47","0.2947","0.43","0.6849","0.94","327","10.9","0.49","0.1886","0.51","0.4067","0.52","241","8.03333","0.57","0.139","0.56","0.3361","0.41","498","16.6","0.56","0.2872","0.52","0.3253","0.4","157","5.23333","0.57","0.0905","0.55","0.3185","0.18","1166","38.86667","0.51","0.6724","0.47","0.5729","0.68"
"266","15","104243","16","9","Southern Ind.","29","526","18.13793","0.65","0.2958","0.44","0.6046","0.3","248","8.55172","0.1","0.1395","0.06","0.3306","0.04","247","8.51724","0.64","0.1389","0.56","0.332","0.36","569","19.62069","0.9","0.32","0.81","0.3462","0.69","188","6.48276","0.89","0.1057","0.82","0.4255","0.96","1283","44.24138","0.94","0.7216","0.81","0.5717","0.66"
"122","54","104242","23","14","Southern Ill.","32","484","15.125","0.21","0.2917","0.41","0.7045","0.98","300","9.375","0.22","0.1808","0.41","0.3633","0.16","103","3.21875","0.02","0.0621","0.04","0.3398","0.44","576","18","0.76","0.3472","0.92","0.3073","0.18","195","6.09375","0.82","0.1175","0.93","0.3641","0.54","1256","39.25","0.56","0.7571","0.93","0.5677","0.59"
"55","74","104240","22","14","Southern California","33","540","16.36364","0.38","0.2875","0.38","0.6296","0.57","321","9.72727","0.29","0.1709","0.29","0.4268","0.72","397","12.0303","0.95","0.2114","0.96","0.4131","0.93","477","14.45455","0.24","0.254","0.23","0.3501","0.73","140","4.24242","0.28","0.0745","0.27","0.3286","0.24","1160","35.15152","0.19","0.6177","0.18","0.5698","0.63"
"257","72","104237","18","12","Southeastern La.","29","497","17.13793","0.49","0.2855","0.36","0.6298","0.57","426","14.68966","0.96","0.2447","0.93","0.4249","0.7","224","7.72414","0.52","0.1287","0.47","0.308","0.14","445","15.34483","0.35","0.2556","0.25","0.3596","0.83","149","5.13793","0.54","0.0856","0.45","0.3758","0.67","1091","37.62069","0.37","0.6267","0.21","0.5839","0.81"
"243","15","104235","19","10","Southeast Mo. St.","34","603","17.73529","0.61","0.2933","0.42","0.6567","0.81","319","9.38235","0.22","0.1552","0.13","0.3762","0.23","312","9.17647","0.74","0.1518","0.68","0.3365","0.41","621","18.26471","0.79","0.302","0.67","0.3205","0.31","201","5.91176","0.79","0.0978","0.7","0.3682","0.59","1425","41.91176","0.83","0.6931","0.61","0.5653","0.57"
"159","17","104234","13","7","South Fla.","30","608","20.26667","0.87","0.342","0.84","0.6184","0.45","276","9.2","0.19","0.1552","0.13","0.4312","0.75","239","7.96667","0.56","0.1344","0.52","0.3305","0.34","474","15.8","0.41","0.2666","0.34","0.3333","0.5","180","6","0.81","0.1012","0.75","0.3444","0.35","1263","42.1","0.85","0.7103","0.73","0.5602","0.52"
"162","52","104233","19","13","South Dakota St.","31","394","12.70968","0.03","0.2268","0.03","0.6751","0.91","461","14.87097","0.97","0.2654","0.98","0.4447","0.82","218","7.03226","0.42","0.1255","0.44","0.3578","0.6","556","17.93548","0.75","0.3201","0.81","0.3453","0.68","107","3.45161","0.07","0.0616","0.09","0.3832","0.74","1058","34.12903","0.12","0.6091","0.14","0.5818","0.78"
"300","52","104231","12","7","South Dakota","28","344","12.28571","0.02","0.2195","0.02","0.5814","0.13","383","13.67857","0.91","0.2444","0.93","0.4021","0.46","219","7.82143","0.53","0.1398","0.57","0.3425","0.46","476","17","0.62","0.3038","0.67","0.3761","0.94","144","5.14286","0.54","0.0919","0.57","0.4097","0.9","965","34.46429","0.15","0.6158","0.17","0.5788","0.75"
"347","5","104230","1","0","South Carolina St.","19","377","19.84211","0.84","0.309","0.57","0.5756","0.12","219","11.52632","0.63","0.1795","0.39","0.3105","0.02","218","11.47368","0.93","0.1787","0.86","0.4083","0.92","316","16.63158","0.57","0.259","0.27","0.2911","0.05","90","4.73684","0.38","0.0738","0.24","0.3333","0.28","783","41.21053","0.77","0.6418","0.26","0.5109","0.04"
"235","89","104229","11","4","South Carolina","32","525","16.40625","0.38","0.2844","0.34","0.5829","0.14","289","9.03125","0.17","0.1566","0.15","0.3772","0.24","277","8.65625","0.66","0.1501","0.66","0.3069","0.13","601","18.78125","0.85","0.3256","0.84","0.3211","0.32","146","4.5625","0.33","0.0791","0.34","0.3356","0.29","1280","40","0.64","0.6934","0.61","0.525","0.1"
"108","62","104228","19","9","South Alabama","33","569","17.24242","0.52","0.299","0.48","0.6309","0.59","492","14.90909","0.97","0.2585","0.96","0.4634","0.92","129","3.90909","0.06","0.0678","0.05","0.3798","0.74","507","15.36364","0.36","0.2664","0.33","0.3215","0.32","205","6.21212","0.84","0.1077","0.84","0.4049","0.87","1282","38.84848","0.5","0.6737","0.48","0.5679","0.6"
"206","19","104219","17","11","Siena","32","568","17.75","0.61","0.3211","0.68","0.5669","0.06","349","10.90625","0.49","0.1973","0.6","0.404","0.49","241","7.53125","0.49","0.1362","0.53","0.3734","0.7","464","14.5","0.24","0.2623","0.3","0.347","0.69","146","4.5625","0.33","0.0825","0.4","0.3562","0.47","1179","36.84375","0.29","0.6665","0.44","0.5441","0.26"
"74","29","104210","17","10","Seton Hall","32","659","20.59375","0.88","0.3805","0.97","0.6009","0.27","310","9.6875","0.28","0.179","0.38","0.3645","0.16","198","6.1875","0.29","0.1143","0.34","0.3182","0.23","445","13.90625","0.17","0.2569","0.25","0.3416","0.64","120","3.75","0.13","0.0693","0.18","0.275","0.02","1224","38.25","0.43","0.7067","0.7","0.5502","0.34"
"142","36","104209","20","11","Seattle U","30","467","15.56667","0.26","0.2566","0.16","0.5996","0.26","327","10.9","0.49","0.1797","0.39","0.3547","0.11","214","7.13333","0.43","0.1176","0.38","0.3318","0.36","689","22.96667","0.99","0.3786","0.98","0.3077","0.18","122","4.06667","0.22","0.067","0.15","0.3197","0.18","1279","42.63333","0.87","0.7027","0.68","0.5133","0.05"
"87","30","104203","22","11","Santa Clara","31","667","21.51613","0.95","0.3524","0.9","0.6057","0.32","317","10.22581","0.38","0.1675","0.25","0.3722","0.2","225","7.25806","0.45","0.1189","0.39","0.3511","0.54","593","19.12903","0.87","0.3133","0.76","0.3761","0.94","91","2.93548","0.02","0.0481","0.01","0.3736","0.66","1351","43.58065","0.92","0.7137","0.76","0.5844","0.82"
"99","87","104202","20","10","San Jose St.","32","595","18.59375","0.71","0.3318","0.77","0.642","0.69","327","10.21875","0.38","0.1824","0.43","0.3823","0.3","130","4.0625","0.07","0.0725","0.07","0.2462","0.01","558","17.4375","0.69","0.3112","0.74","0.3244","0.39","182","5.6875","0.74","0.1015","0.75","0.3407","0.33","1336","41.75","0.81","0.7451","0.91","0.5588","0.5"
"114","30","104201","20","7","San Francisco","33","504","15.27273","0.22","0.2644","0.2","0.6111","0.36","285","8.63636","0.11","0.1495","0.09","0.4702","0.94","179","5.42424","0.2","0.0939","0.18","0.3743","0.71","725","21.9697","0.98","0.3804","0.98","0.3724","0.93","213","6.45455","0.88","0.1118","0.87","0.338","0.32","1442","43.69697","0.92","0.7566","0.93","0.5693","0.62"
"15","87","104199","32","15","San Diego St.","38","530","13.94737","0.1","0.2427","0.07","0.6528","0.78","447","11.76316","0.66","0.2047","0.65","0.4251","0.7","466","12.26316","0.95","0.2134","0.96","0.3498","0.53","595","15.65789","0.39","0.2724","0.4","0.3294","0.46","144","3.78947","0.15","0.0659","0.14","0.3819","0.73","1271","33.44737","0.08","0.582","0.06","0.5696","0.63"
"234","30","104197","11","4","San Diego","29","515","17.75862","0.61","0.2931","0.42","0.6039","0.29","354","12.2069","0.74","0.2015","0.63","0.4322","0.76","247","8.51724","0.64","0.1406","0.58","0.4008","0.87","510","17.58621","0.71","0.2903","0.55","0.3627","0.86","130","4.48276","0.31","0.074","0.25","0.2923","0.05","1156","39.86207","0.62","0.6579","0.36","0.5584","0.49"
"135","38","104196","21","15","Samford","27","422","15.62963","0.27","0.2789","0.31","0.6422","0.69","249","9.22222","0.2","0.1646","0.22","0.4177","0.62","149","5.51852","0.21","0.0985","0.21","0.3893","0.82","556","20.59259","0.95","0.3675","0.96","0.3705","0.91","137","5.07407","0.51","0.0905","0.55","0.3504","0.4","1115","41.2963","0.78","0.7369","0.86","0.5848","0.82"
"69","36","104195","26","14","Sam Houston","30","501","16.7","0.43","0.3046","0.53","0.5868","0.17","289","9.63333","0.27","0.1757","0.34","0.3702","0.18","247","8.23333","0.61","0.1502","0.66","0.3563","0.59","444","14.8","0.29","0.2699","0.38","0.3896","0.99","164","5.46667","0.66","0.0997","0.72","0.3476","0.37","1109","36.96667","0.31","0.6742","0.48","0.5762","0.72"
"305","19","104188","14","7","Saint Peter's","31","541","17.45161","0.56","0.3077","0.56","0.536","0.01","317","10.22581","0.38","0.1803","0.4","0.3502","0.09","280","9.03226","0.72","0.1593","0.73","0.3607","0.62","454","14.64516","0.26","0.2582","0.26","0.2841","0.03","166","5.35484","0.6","0.0944","0.63","0.3072","0.1","1161","37.45161","0.36","0.6604","0.39","0.4823","0"
"11","30","104185","27","14","Saint Mary's (CA)","34","759","22.32353","0.97","0.401","0.99","0.5863","0.17","297","8.73529","0.12","0.1569","0.16","0.3805","0.28","142","4.17647","0.07","0.075","0.08","0.3521","0.56","497","14.61765","0.26","0.2625","0.3","0.3602","0.84","197","5.79412","0.77","0.1041","0.81","0.3655","0.56","1454","42.76471","0.88","0.7681","0.96","0.565","0.57"
"97","4","104183","21","12","Saint Louis","32","529","16.53125","0.39","0.2768","0.29","0.6635","0.86","513","16.03125","0.99","0.2684","0.98","0.4444","0.81","248","7.75","0.52","0.1298","0.48","0.3589","0.61","458","14.3125","0.22","0.2397","0.14","0.3341","0.51","163","5.09375","0.53","0.0853","0.45","0.4049","0.87","1150","35.9375","0.25","0.6018","0.1","0.5909","0.88"
"201","4","104181","16","8","Saint Joseph's","31","402","12.96774","0.04","0.2219","0.02","0.6318","0.6","429","13.83871","0.92","0.2368","0.89","0.4685","0.94","139","4.48387","0.1","0.0767","0.08","0.3094","0.15","604","19.48387","0.89","0.3333","0.89","0.3278","0.44","237","7.64516","0.99","0.1308","0.99","0.3586","0.49","1244","40.12903","0.66","0.6865","0.56","0.5454","0.29"
"332","3","104179","13","10","Saint Francis","29","484","16.68966","0.43","0.2986","0.47","0.595","0.22","384","13.24138","0.88","0.2369","0.9","0.474","0.95","173","5.96552","0.27","0.1067","0.27","0.3179","0.23","404","13.93103","0.17","0.2492","0.19","0.3342","0.51","176","6.06897","0.82","0.1086","0.85","0.4318","0.97","1064","36.68966","0.28","0.6564","0.34","0.5681","0.6"
"322","3","104175","16","9","Sacred Heart","32","604","18.875","0.74","0.3123","0.6","0.6076","0.33","399","12.46875","0.77","0.2063","0.67","0.411","0.55","232","7.25","0.45","0.12","0.41","0.3621","0.63","527","16.46875","0.53","0.2725","0.4","0.2922","0.06","171","5.34375","0.59","0.0884","0.51","0.345","0.36","1303","40.71875","0.72","0.6737","0.48","0.528","0.13"
"226","61","104174","14","7","Sacramento St.","30","537","17.9","0.62","0.3278","0.73","0.5885","0.18","407","13.56667","0.91","0.2485","0.93","0.4447","0.82","112","3.73333","0.05","0.0684","0.05","0.2768","0.04","436","14.53333","0.25","0.2662","0.33","0.3417","0.64","146","4.86667","0.43","0.0891","0.52","0.3699","0.61","1119","37.3","0.35","0.6832","0.54","0.5545","0.42"
"209","17","104161","10","5","SMU","32","625","19.53125","0.81","0.3257","0.71","0.632","0.6","352","11","0.52","0.1834","0.44","0.3551","0.11","296","9.25","0.74","0.1542","0.69","0.3007","0.1","488","15.25","0.34","0.2543","0.24","0.2848","0.03","156","4.875","0.43","0.0813","0.37","0.3974","0.83","1271","39.71875","0.61","0.6623","0.41","0.548","0.32"
"221","15","104160","19","9","SIUE","30","450","15","0.19","0.2595","0.17","0.6244","0.51","379","12.63333","0.8","0.2186","0.78","0.3905","0.38","255","8.5","0.64","0.1471","0.63","0.3804","0.75","481","16.03333","0.44","0.2774","0.42","0.3202","0.31","169","5.63333","0.72","0.0975","0.7","0.3314","0.27","1100","36.66667","0.28","0.6344","0.23","0.5418","0.25"
"136","36","104159","19","11","SFA","29","473","16.31034","0.36","0.2882","0.38","0.5856","0.16","426","14.68966","0.96","0.2596","0.97","0.4225","0.67","272","9.37931","0.76","0.1658","0.77","0.4375","0.97","373","12.86207","0.09","0.2273","0.09","0.3834","0.98","94","3.24138","0.05","0.0573","0.05","0.3617","0.52","943","32.51724","0.05","0.5746","0.05","0.5785","0.75"
"40","73","104155","19","10","Rutgers","34","649","19.08824","0.77","0.3226","0.69","0.6271","0.54","406","11.94118","0.68","0.2018","0.63","0.3645","0.16","349","10.26471","0.86","0.1735","0.83","0.3352","0.4","435","12.79412","0.08","0.2162","0.06","0.2989","0.1","173","5.08824","0.52","0.086","0.46","0.3757","0.67","1257","36.97059","0.31","0.6248","0.2","0.5565","0.45"
"247","59","104142","16","11","Robert Morris","31","542","17.48387","0.56","0.3054","0.54","0.6328","0.62","344","11.09677","0.54","0.1938","0.56","0.4215","0.66","240","7.74194","0.52","0.1352","0.53","0.3292","0.32","441","14.22581","0.21","0.2485","0.18","0.2993","0.1","206","6.64516","0.92","0.1161","0.91","0.3495","0.39","1191","38.41935","0.45","0.671","0.46","0.5449","0.27"
"215","19","104137","16","13","Rider","29","555","19.13793","0.78","0.3313","0.77","0.618","0.45","327","11.27586","0.58","0.1952","0.58","0.4404","0.79","361","12.44828","0.96","0.2155","0.97","0.349","0.53","331","11.41379","0.03","0.1976","0.03","0.3353","0.53","99","3.41379","0.07","0.0591","0.07","0.3333","0.28","987","34.03448","0.11","0.5893","0.08","0.5664","0.58"
"160","4","104136","15","7","Richmond","33","567","17.18182","0.51","0.3166","0.64","0.6543","0.79","258","7.81818","0.06","0.1441","0.07","0.3837","0.32","176","5.33333","0.18","0.0983","0.21","0.3125","0.17","579","17.54545","0.71","0.3233","0.83","0.3299","0.47","211","6.39394","0.87","0.1178","0.93","0.3318","0.27","1357","41.12121","0.75","0.7577","0.93","0.5619","0.54"
"188","88","104135","18","8","Rice","30","488","16.26667","0.35","0.2849","0.35","0.6988","0.97","246","8.2","0.07","0.1436","0.07","0.3862","0.34","245","8.16667","0.6","0.143","0.61","0.3673","0.66","505","16.83333","0.59","0.2948","0.61","0.3386","0.58","228","7.6","0.99","0.1331","0.99","0.3816","0.72","1222","40.73333","0.72","0.7134","0.76","0.597","0.92"
"263","4","104132","9","5","Rhode Island","31","500","16.12903","0.33","0.2833","0.33","0.534","0.01","467","15.06452","0.98","0.2646","0.98","0.3876","0.35","244","7.87097","0.55","0.1382","0.55","0.3279","0.3","434","14","0.18","0.2459","0.17","0.288","0.04","118","3.80645","0.15","0.0669","0.15","0.3559","0.47","1054","34","0.11","0.5972","0.09","0.4924","0.01"
"173","37","104122","18","11","Radford","31","581","18.74194","0.72","0.3337","0.79","0.6093","0.35","302","9.74194","0.29","0.1735","0.32","0.4139","0.59","295","9.51613","0.79","0.1694","0.8","0.3864","0.79","442","14.25806","0.22","0.2539","0.23","0.3394","0.6","120","3.87097","0.18","0.0689","0.17","0.3917","0.8","1144","36.90323","0.3","0.6571","0.35","0.5677","0.59"
"175","19","104120","20","11","Quinnipiac","31","546","17.6129","0.59","0.2958","0.44","0.5696","0.07","398","12.83871","0.82","0.2156","0.77","0.4271","0.72","202","6.51613","0.35","0.1094","0.3","0.3119","0.17","528","17.03226","0.63","0.286","0.51","0.3617","0.85","168","5.41935","0.62","0.091","0.56","0.3631","0.53","1246","40.19355","0.67","0.675","0.49","0.553","0.4"
"202","1","104117","18","7","Queens (NC)","30","560","18.66667","0.72","0.3167","0.65","0.6054","0.31","320","10.66667","0.44","0.181","0.41","0.4125","0.57","110","3.66667","0.04","0.0622","0.04","0.2545","0.02","587","19.56667","0.9","0.332","0.88","0.3322","0.49","190","6.33333","0.86","0.1075","0.84","0.3947","0.81","1338","44.6","0.95","0.7568","0.93","0.5572","0.47"
"238","59","104115","17","9","Purdue Fort Wayne","30","433","14.43333","0.13","0.2453","0.09","0.6536","0.79","363","12.1","0.72","0.2057","0.66","0.3939","0.4","139","4.63333","0.11","0.0788","0.09","0.3525","0.56","578","19.26667","0.88","0.3275","0.86","0.3183","0.29","251","8.36667","1","0.1422","1","0.3705","0.63","1263","42.1","0.85","0.7156","0.78","0.5542","0.41"
"51","29","104112","21","13","Providence","33","695","21.06061","0.92","0.3519","0.89","0.6302","0.58","398","12.06061","0.71","0.2015","0.63","0.4171","0.61","252","7.63636","0.5","0.1276","0.46","0.3135","0.19","466","14.12121","0.19","0.2359","0.12","0.3326","0.5","162","4.90909","0.44","0.082","0.39","0.3889","0.78","1325","40.15152","0.66","0.6709","0.46","0.5774","0.74"
"93","86","104110","23","12","Princeton","30","653","21.76667","0.96","0.3681","0.93","0.6049","0.3","302","10.06667","0.35","0.1702","0.27","0.4238","0.69","95","3.16667","0.02","0.0536","0.02","0.3895","0.82","561","18.7","0.84","0.3162","0.78","0.3244","0.39","163","5.43333","0.63","0.0919","0.57","0.3804","0.71","1377","45.9","0.98","0.7762","0.97","0.5527","0.39"
"353","37","104109","5","1","Presbyterian","27","379","14.03704","0.11","0.2688","0.25","0.5989","0.25","361","13.37037","0.9","0.256","0.95","0.4127","0.58","145","5.37037","0.19","0.1028","0.24","0.2483","0.01","380","14.07407","0.19","0.2695","0.37","0.3289","0.45","144","5.33333","0.59","0.1021","0.76","0.3194","0.18","904","33.48148","0.09","0.6411","0.26","0.5348","0.18"
"281","39","104108","13","9","Prairie View","30","551","18.36667","0.69","0.3117","0.6","0.5408","0.01","335","11.16667","0.56","0.1895","0.52","0.3672","0.17","287","9.56667","0.79","0.1623","0.74","0.331","0.35","448","14.93333","0.31","0.2534","0.22","0.3147","0.24","145","4.83333","0.41","0.082","0.39","0.2966","0.06","1146","38.2","0.42","0.6482","0.3","0.5009","0.02"
"254","61","104106","12","6","Portland St.","29","548","18.89655","0.74","0.3197","0.67","0.615","0.41","335","11.55172","0.63","0.1954","0.58","0.3791","0.27","212","7.31034","0.46","0.1237","0.43","0.3774","0.73","482","16.62069","0.56","0.2812","0.46","0.3195","0.3","135","4.65517","0.36","0.0788","0.33","0.3704","0.62","1167","40.24138","0.68","0.6809","0.52","0.551","0.35"
"168","30","104104","14","5","Portland","31","470","15.16129","0.21","0.276","0.28","0.5936","0.21","234","7.54839","0.05","0.1374","0.05","0.4487","0.85","226","7.29032","0.46","0.1327","0.5","0.4292","0.96","616","19.87097","0.93","0.3617","0.95","0.3669","0.88","155","5","0.49","0.091","0.56","0.4065","0.88","1243","40.09677","0.65","0.7299","0.84","0.5732","0.68"
"56","53","104099","24","14","Pittsburgh","36","574","15.94444","0.32","0.2758","0.28","0.6324","0.61","310","8.61111","0.1","0.149","0.09","0.3935","0.4","294","8.16667","0.6","0.1413","0.59","0.4082","0.91","660","18.33333","0.8","0.3172","0.8","0.353","0.76","242","6.72222","0.93","0.1163","0.92","0.3802","0.7","1477","41.02778","0.74","0.7098","0.73","0.5758","0.72"
"208","30","104090","9","2","Pepperdine","29","544","18.75862","0.73","0.3002","0.49","0.6563","0.81","298","10.27586","0.39","0.1645","0.22","0.4262","0.71","320","11.03448","0.9","0.1766","0.85","0.3594","0.61","505","17.41379","0.69","0.2787","0.43","0.3604","0.84","145","5","0.49","0.08","0.35","0.3241","0.21","1194","41.17241","0.76","0.6589","0.37","0.5867","0.84"
"41","73","104078","23","10","Penn St.","37","533","14.40541","0.13","0.2525","0.13","0.636","0.65","330","8.91892","0.15","0.1563","0.15","0.4333","0.76","251","6.78378","0.38","0.1189","0.39","0.4422","0.98","746","20.16216","0.94","0.3534","0.94","0.3941","0.99","248","6.7027","0.93","0.1175","0.93","0.3629","0.53","1530","41.35135","0.78","0.7248","0.83","0.599","0.93"
