"NET Ranking","conferenceId","teamId","Wins","confWins","teamMarket","GP*","ATR2 FGA","ATR2 FGA/G","ATR2 FGA/G %ile","ATR2 FGA%","ATR2 FGA% %ile","ATR2 FG%","ATR2 FG% %ile","PAINT2 FGA","PAINT2 FGA/G","PAINT2 FGA/G %ile","PAINT2 FGA%","PAINT2 FGA% %ile","PAINT2 FG%","PAINT2 FG% %ile","MID2 FGA","MID2 FGA/G","MID2 FGA/G %ile","MID2 FGA%","MID2 FGA% %ile","MID2 FG%","MID2 FG% %ile","ATB3 FGA","ATB3 FGA/G","ATB3 FGA/G %ile","ATB3 FGA%","ATB3 FGA% %ile","ATB3 FG%","ATB3 FG% %ile","C3 FGA","C3 FGA/G","C3 FGA/G %ile","C3 FGA%","C3 FGA% %ile","C3 FG%","C3 FG% %ile","Rim + 3s FGA","Rim + 3s FGA/G","Rim + 3s FGA/G %ile","Rim + 3s FGA%","Rim + 3s FGA% %ile","Rim + 3s eFG%","Rim + 3s eFG% %ile"
"39","89","104319","19","6","Texas","35","635","18.14286","0.54","0.3072","0.47","0.6614","0.84","307","8.77143","0.17","0.1485","0.12","0.3941","0.37","396","11.31429","0.96","0.1916","0.96","0.3813","0.71","572","16.34286","0.42","0.2767","0.33","0.3444","0.67","157","4.48571","0.2","0.076","0.17","0.4268","0.97","1364","38.97143","0.36","0.6599","0.25","0.5982","0.9"
"335","72","104316","5","3","East Texas A&M","31","553","17.83871","0.49","0.3226","0.62","0.604","0.32","241","7.77419","0.05","0.1406","0.08","0.3776","0.24","92","2.96774","0.07","0.0537","0.08","0.3043","0.13","637","20.54839","0.87","0.3716","0.94","0.3328","0.51","189","6.09677","0.74","0.1103","0.8","0.254","0.01","1381","44.54839","0.84","0.8057","0.96","0.5243","0.14"
"292","15","104314","15","10","Tennessee Tech","30","485","16.16667","0.26","0.2781","0.22","0.6021","0.29","296","9.86667","0.34","0.1697","0.33","0.3615","0.12","154","5.13333","0.32","0.0883","0.32","0.3831","0.72","588","19.6","0.8","0.3372","0.81","0.3418","0.64","221","7.36667","0.95","0.1267","0.95","0.3756","0.71","1294","43.13333","0.73","0.742","0.74","0.5549","0.47"
"250","15","104313","17","12","Tennessee St.","30","523","17.43333","0.44","0.3002","0.42","0.6635","0.85","415","13.83333","0.91","0.2382","0.92","0.4434","0.76","219","7.3","0.61","0.1257","0.62","0.3516","0.45","433","14.43333","0.14","0.2486","0.13","0.3048","0.15","151","5.03333","0.38","0.0867","0.38","0.3907","0.8","1108","36.93333","0.18","0.6361","0.13","0.5718","0.69"
"5","89","104312","30","12","Tennessee","38","585","15.39474","0.16","0.2736","0.18","0.6838","0.95","405","10.65789","0.47","0.1894","0.55","0.4198","0.6","221","5.81579","0.43","0.1034","0.46","0.3801","0.7","799","21.02632","0.9","0.3737","0.95","0.3392","0.6","127","3.34211","0.05","0.0594","0.06","0.3228","0.25","1512","39.78947","0.43","0.7072","0.55","0.5751","0.72"
"164","17","104311","17","9","Temple","31","662","21.35484","0.9","0.3653","0.92","0.577","0.13","261","8.41935","0.11","0.144","0.1","0.3755","0.22","323","10.41935","0.93","0.1783","0.92","0.3715","0.64","416","13.41935","0.08","0.2296","0.07","0.3558","0.81","149","4.80645","0.3","0.0822","0.29","0.3691","0.66","1228","39.6129","0.41","0.6777","0.37","0.559","0.53"
"302","36","104309","12","7","Tarleton St.","29","452","15.58621","0.18","0.3156","0.54","0.604","0.32","342","11.7931","0.7","0.2388","0.92","0.3567","0.1","272","9.37931","0.87","0.1899","0.96","0.3125","0.18","295","10.17241","0","0.206","0.02","0.3153","0.27","71","2.44828","0.01","0.0496","0.02","0.3521","0.5","818","28.2069","0","0.5712","0.02","0.5501","0.39"
"78","60","104306","16","9","TCU","32","625","19.53125","0.74","0.3333","0.73","0.5744","0.12","385","12.03125","0.74","0.2053","0.72","0.413","0.55","215","6.71875","0.55","0.1147","0.53","0.3116","0.17","464","14.5","0.15","0.2475","0.13","0.2931","0.08","185","5.78125","0.66","0.0987","0.64","0.3189","0.2","1275","39.84375","0.44","0.68","0.38","0.511","0.06"
"133","53","104303","14","7","Syracuse","33","562","17.0303","0.37","0.2862","0.3","0.6512","0.77","482","14.60606","0.96","0.2454","0.95","0.4523","0.82","277","8.39394","0.77","0.141","0.74","0.3682","0.6","516","15.63636","0.3","0.2627","0.24","0.3062","0.16","126","3.81818","0.1","0.0642","0.09","0.4206","0.95","1205","36.51515","0.15","0.6135","0.07","0.5664","0.63"
"340","16","104298","8","4","Stony Brook","31","426","13.74194","0.05","0.249","0.07","0.6103","0.37","302","9.74194","0.32","0.1765","0.41","0.3709","0.18","315","10.16129","0.92","0.1841","0.95","0.3333","0.29","530","17.09677","0.51","0.3098","0.63","0.3321","0.5","136","4.3871","0.18","0.0795","0.24","0.3676","0.64","1094","35.29032","0.09","0.6394","0.15","0.5475","0.37"
"312","3","104297","15","7","Stonehill","30","519","17.3","0.41","0.3206","0.61","0.6108","0.38","246","8.2","0.09","0.1519","0.15","0.3496","0.07","134","4.46667","0.23","0.0828","0.27","0.306","0.14","530","17.66667","0.61","0.3274","0.73","0.3547","0.79","190","6.33333","0.79","0.1174","0.87","0.3526","0.51","1239","41.3","0.58","0.7653","0.85","0.5646","0.61"
"353","1","104293","8","6","Stetson","30","542","18.06667","0.52","0.323","0.63","0.6328","0.59","334","11.13333","0.6","0.199","0.67","0.3922","0.34","171","5.7","0.42","0.1019","0.45","0.2982","0.1","474","15.8","0.32","0.2825","0.39","0.327","0.44","155","5.16667","0.44","0.0924","0.5","0.3677","0.65","1173","39.1","0.38","0.699","0.5","0.5635","0.59"
"81","53","104290","21","11","Stanford","35","501","14.31429","0.09","0.2433","0.06","0.6248","0.51","381","10.88571","0.53","0.185","0.49","0.4619","0.88","318","9.08571","0.85","0.1544","0.82","0.3553","0.47","682","19.48571","0.79","0.3312","0.76","0.3314","0.49","177","5.05714","0.39","0.086","0.36","0.3842","0.75","1360","38.85714","0.34","0.6605","0.25","0.5544","0.46"
"118","52","104288","24","12","St. Thomas (MN)","31","636","20.51613","0.84","0.3571","0.88","0.6415","0.67","267","8.6129","0.14","0.1499","0.13","0.4757","0.94","46","1.48387","0.01","0.0258","0.01","0.3478","0.41","684","22.06452","0.95","0.3841","0.96","0.3801","0.97","147","4.74194","0.27","0.0825","0.3","0.3946","0.83","1468","47.35484","0.95","0.8243","0.98","0.6039","0.93"
"13","29","104270","31","18","St. John's (NY)","36","771","21.41667","0.91","0.3259","0.65","0.6433","0.69","434","12.05556","0.74","0.1834","0.47","0.4055","0.48","428","11.88889","0.97","0.1809","0.94","0.3762","0.68","528","14.66667","0.17","0.2232","0.05","0.2917","0.06","205","5.69444","0.63","0.0866","0.37","0.3268","0.26","1504","41.77778","0.63","0.6357","0.13","0.5502","0.39"
"97","4","104263","22","9","St. Bonaventure","33","587","17.78788","0.48","0.3175","0.57","0.6218","0.48","423","12.81818","0.85","0.2288","0.88","0.4681","0.91","188","5.69697","0.42","0.1017","0.44","0.2872","0.08","450","13.63636","0.1","0.2434","0.11","0.2956","0.09","200","6.06061","0.73","0.1082","0.78","0.355","0.54","1238","37.51515","0.23","0.6696","0.31","0.542","0.29"
"306","36","104249","12","4","Southern Utah","28","439","15.67857","0.19","0.2814","0.24","0.6059","0.34","312","11.14286","0.6","0.2","0.68","0.3846","0.3","302","10.78571","0.94","0.1936","0.96","0.3675","0.59","363","12.96429","0.05","0.2327","0.08","0.2865","0.04","144","5.14286","0.42","0.0923","0.5","0.3542","0.53","946","33.78571","0.05","0.6064","0.06","0.527","0.16"
"224","39","104248","20","15","Southern U.","29","681","23.48276","0.96","0.3975","0.96","0.6021","0.29","280","9.65517","0.3","0.1635","0.27","0.3036","0.01","184","6.34483","0.51","0.1074","0.49","0.2554","0.02","464","16","0.35","0.2709","0.29","0.3125","0.24","104","3.58621","0.07","0.0607","0.06","0.3173","0.19","1249","43.06897","0.73","0.7291","0.69","0.542","0.29"
"299","62","104245","11","5","Southern Miss.","31","597","19.25806","0.69","0.3286","0.68","0.5863","0.19","287","9.25806","0.23","0.158","0.21","0.4355","0.72","263","8.48387","0.78","0.1447","0.76","0.365","0.56","484","15.6129","0.29","0.2664","0.26","0.2913","0.05","186","6","0.71","0.1024","0.69","0.3172","0.19","1267","40.87097","0.53","0.6973","0.48","0.513","0.07"
"331","15","104243","10","5","Southern Ind.","28","461","16.46429","0.29","0.2801","0.23","0.6074","0.35","341","12.17857","0.76","0.2072","0.74","0.3431","0.05","294","10.5","0.93","0.1786","0.92","0.3401","0.35","416","14.85714","0.2","0.2527","0.15","0.351","0.75","134","4.78571","0.29","0.0814","0.27","0.3582","0.58","1011","36.10714","0.12","0.6142","0.07","0.5648","0.61"
"195","54","104242","14","8","Southern Ill.","31","711","22.93548","0.95","0.4012","0.97","0.6104","0.37","321","10.35484","0.41","0.1812","0.45","0.3988","0.42","144","4.64516","0.25","0.0813","0.26","0.2639","0.03","494","15.93548","0.34","0.2788","0.35","0.3583","0.83","102","3.29032","0.05","0.0576","0.05","0.3137","0.17","1307","42.16129","0.65","0.7376","0.73","0.5719","0.69"
"70","73","104240","17","7","Southern California","35","617","17.62857","0.46","0.3124","0.51","0.6645","0.85","375","10.71429","0.49","0.1899","0.57","0.4427","0.75","296","8.45714","0.78","0.1499","0.81","0.4392","0.98","538","15.37143","0.27","0.2724","0.31","0.355","0.79","148","4.22857","0.14","0.0749","0.15","0.4054","0.89","1304","37.25714","0.21","0.6603","0.25","0.6031","0.93"
"208","72","104237","18","12","Southeastern La.","30","605","20.16667","0.8","0.3517","0.86","0.5983","0.24","298","9.93333","0.35","0.1733","0.36","0.3691","0.16","275","9.16667","0.85","0.1599","0.85","0.4","0.85","350","11.66667","0.02","0.2035","0.02","0.3371","0.58","188","6.26667","0.78","0.1093","0.79","0.3032","0.11","1147","38.23333","0.28","0.6669","0.3","0.5458","0.34"
"188","15","104235","21","15","Southeast Mo. St.","30","455","15.16667","0.15","0.259","0.11","0.644","0.7","325","10.83333","0.51","0.185","0.49","0.4277","0.66","345","11.5","0.96","0.1964","0.97","0.4145","0.92","502","16.73333","0.46","0.2857","0.43","0.3247","0.4","129","4.3","0.15","0.0734","0.14","0.4264","0.97","1087","36.23333","0.13","0.6187","0.08","0.5704","0.68"
"189","17","104234","13","6","South Fla.","31","661","21.32258","0.9","0.3618","0.9","0.6082","0.35","298","9.6129","0.29","0.1631","0.26","0.4094","0.51","181","5.83871","0.44","0.0991","0.41","0.326","0.25","469","15.12903","0.24","0.2567","0.19","0.3028","0.13","218","7.03226","0.92","0.1193","0.89","0.344","0.43","1348","43.48387","0.76","0.7378","0.73","0.5397","0.27"
"130","52","104233","20","11","South Dakota St.","29","559","19.27586","0.7","0.3187","0.59","0.6583","0.82","364","12.55172","0.82","0.2075","0.75","0.4368","0.73","130","4.48276","0.23","0.0741","0.2","0.3615","0.52","595","20.51724","0.86","0.3392","0.82","0.3462","0.69","106","3.65517","0.07","0.0604","0.06","0.3585","0.59","1260","43.44828","0.76","0.7184","0.63","0.5825","0.8"
"233","52","104231","19","9","South Dakota","30","733","24.43333","0.98","0.384","0.95","0.6112","0.39","322","10.73333","0.49","0.1687","0.32","0.3665","0.14","138","4.6","0.24","0.0723","0.18","0.3696","0.62","521","17.36667","0.57","0.2729","0.31","0.309","0.19","195","6.5","0.83","0.1021","0.68","0.3333","0.34","1449","48.3","0.97","0.759","0.81","0.5431","0.31"
"196","5","104230","20","11","South Carolina St.","30","508","16.93333","0.35","0.2936","0.36","0.6791","0.93","361","12.03333","0.74","0.2087","0.76","0.3712","0.19","290","9.66667","0.89","0.1676","0.89","0.3552","0.47","439","14.63333","0.17","0.2538","0.16","0.3462","0.69","131","4.36667","0.17","0.0757","0.17","0.3511","0.5","1079","35.96667","0.11","0.6237","0.09","0.595","0.88"
"87","89","104229","12","2","South Carolina","32","579","18.09375","0.53","0.3337","0.74","0.6408","0.66","302","9.4375","0.26","0.1741","0.37","0.3444","0.06","177","5.53125","0.37","0.102","0.45","0.2938","0.09","490","15.3125","0.27","0.2824","0.39","0.3163","0.28","186","5.8125","0.67","0.1072","0.76","0.3118","0.15","1256","39.25","0.39","0.7239","0.66","0.551","0.4"
"123","62","104228","21","13","South Alabama","30","545","18.16667","0.54","0.3206","0.61","0.6367","0.63","217","7.23333","0.04","0.1276","0.04","0.424","0.64","162","5.4","0.36","0.0953","0.38","0.3457","0.39","603","20.1","0.84","0.3547","0.9","0.3101","0.21","173","5.76667","0.65","0.1018","0.68","0.341","0.41","1321","44.03333","0.79","0.7771","0.9","0.542","0.29"
"259","19","104219","14","9","Siena","32","632","19.75","0.77","0.3459","0.82","0.5775","0.14","244","7.625","0.05","0.1336","0.06","0.3975","0.4","222","6.9375","0.57","0.1215","0.59","0.3694","0.62","538","16.8125","0.47","0.2945","0.52","0.303","0.13","188","5.875","0.68","0.1029","0.7","0.4043","0.88","1361","42.53125","0.68","0.7449","0.75","0.5316","0.2"
"211","29","104210","7","2","Seton Hall","32","604","18.875","0.64","0.3412","0.79","0.5712","0.1","339","10.59375","0.45","0.1915","0.6","0.2979","0","288","9","0.84","0.1627","0.86","0.3264","0.25","398","12.4375","0.04","0.2249","0.05","0.3216","0.36","139","4.34375","0.16","0.0785","0.22","0.2878","0.05","1143","35.71875","0.1","0.6458","0.17","0.5223","0.12"
"155","36","104209","14","8","Seattle U","30","554","18.46667","0.58","0.3309","0.72","0.565","0.08","368","12.26667","0.78","0.2198","0.83","0.356","0.1","145","4.83333","0.28","0.0866","0.3","0.3448","0.38","438","14.6","0.16","0.2616","0.23","0.3288","0.46","169","5.63333","0.61","0.101","0.67","0.2722","0.02","1161","38.7","0.33","0.6935","0.46","0.5151","0.08"
"57","30","104203","21","12","Santa Clara","34","854","25.11765","0.99","0.4069","0.98","0.6136","0.42","229","6.73529","0.02","0.1091","0.01","0.3319","0.03","43","1.26471","0","0.0205","0","0.4186","0.94","737","21.67647","0.94","0.3511","0.87","0.3731","0.94","236","6.94118","0.91","0.1124","0.83","0.411","0.91","1827","53.73529","1","0.8704","1","0.5922","0.86"
"175","87","104202","15","7","San Jose St.","33","565","17.12121","0.38","0.3031","0.44","0.5805","0.16","366","11.09091","0.58","0.1964","0.64","0.3989","0.42","174","5.27273","0.34","0.0933","0.36","0.3563","0.48","580","17.57576","0.59","0.3112","0.64","0.3397","0.61","176","5.33333","0.49","0.0944","0.54","0.392","0.82","1324","40.12121","0.46","0.7103","0.57","0.5514","0.42"
"64","30","104201","25","13","San Francisco","34","592","17.41176","0.43","0.2979","0.39","0.674","0.9","300","8.82353","0.18","0.151","0.14","0.3833","0.29","226","6.64706","0.55","0.1137","0.52","0.4027","0.86","693","20.38235","0.85","0.3488","0.86","0.3593","0.84","176","5.17647","0.45","0.0886","0.4","0.267","0.02","1461","42.97059","0.71","0.7353","0.71","0.577","0.75"
"52","87","104199","21","14","San Diego St.","30","559","18.63333","0.6","0.3273","0.66","0.6136","0.42","284","9.46667","0.27","0.1663","0.29","0.4507","0.81","188","6.26667","0.49","0.1101","0.5","0.3191","0.2","510","17","0.5","0.2986","0.55","0.3157","0.28","167","5.56667","0.57","0.0978","0.61","0.3593","0.6","1236","41.2","0.57","0.7237","0.66","0.5457","0.34"
"324","30","104197","6","2","San Diego","32","595","18.59375","0.6","0.303","0.44","0.5849","0.18","335","10.46875","0.42","0.1706","0.33","0.3761","0.22","330","10.3125","0.92","0.168","0.89","0.3333","0.29","578","18.0625","0.65","0.2943","0.51","0.2837","0.03","124","3.875","0.1","0.0631","0.08","0.3468","0.46","1299","40.59375","0.51","0.6614","0.26","0.5092","0.05"
"116","38","104196","22","12","Samford","31","636","20.51613","0.84","0.3278","0.67","0.6226","0.49","306","9.87097","0.34","0.1577","0.21","0.3889","0.32","84","2.70968","0.05","0.0433","0.04","0.4524","0.99","739","23.83871","0.99","0.3809","0.96","0.364","0.89","175","5.64516","0.62","0.0902","0.46","0.3886","0.78","1550","50","0.98","0.799","0.95","0.5816","0.78"
"178","88","104195","13","6","Sam Houston","29","469","16.17241","0.26","0.2848","0.28","0.5906","0.21","291","10.03448","0.37","0.1767","0.41","0.3986","0.42","252","8.68966","0.81","0.153","0.82","0.3254","0.25","492","16.96552","0.5","0.2987","0.55","0.3882","0.99","141","4.86207","0.32","0.0856","0.36","0.3688","0.65","1104","38.06897","0.27","0.6703","0.32","0.5811","0.78"
"286","19","104188","12","7","Saint Peter's","27","505","18.7037","0.62","0.3349","0.75","0.499","0","224","8.2963","0.1","0.1485","0.12","0.3705","0.18","198","7.33333","0.62","0.1313","0.66","0.2929","0.09","408","15.11111","0.24","0.2706","0.29","0.326","0.42","167","6.18519","0.76","0.1107","0.81","0.3234","0.25","1086","40.22222","0.47","0.7202","0.64","0.4903","0.02"
"21","30","104185","29","17","Saint Mary's (CA)","34","706","20.76471","0.88","0.3486","0.84","0.6445","0.7","412","12.11765","0.76","0.2035","0.7","0.3495","0.07","234","6.88235","0.56","0.1156","0.54","0.3974","0.82","506","14.88235","0.21","0.2499","0.14","0.3123","0.23","166","4.88235","0.33","0.082","0.29","0.3554","0.55","1379","40.55882","0.5","0.681","0.39","0.566","0.62"
"101","4","104183","19","11","Saint Louis","32","561","17.53125","0.45","0.3178","0.57","0.6578","0.82","240","7.5","0.05","0.136","0.07","0.5125","0.99","79","2.46875","0.04","0.0448","0.04","0.443","0.99","692","21.625","0.93","0.3921","0.98","0.3483","0.73","193","6.03125","0.72","0.1093","0.79","0.3627","0.62","1446","45.1875","0.87","0.8193","0.98","0.5778","0.75"
"76","4","104181","22","11","Saint Joseph's","35","519","14.82857","0.11","0.2507","0.08","0.6705","0.88","463","13.22857","0.88","0.2237","0.85","0.4125","0.54","125","3.57143","0.11","0.0604","0.1","0.36","0.5","700","20","0.83","0.3382","0.82","0.33","0.47","261","7.45714","0.96","0.1261","0.95","0.3487","0.48","1482","42.34286","0.66","0.7159","0.61","0.5617","0.57"
"297","3","104179","16","11","Saint Francis","31","518","16.70968","0.32","0.2974","0.39","0.6139","0.42","279","9","0.2","0.1602","0.23","0.4516","0.82","214","6.90323","0.56","0.1228","0.6","0.4112","0.91","523","16.87097","0.48","0.3002","0.56","0.3346","0.54","205","6.6129","0.86","0.1177","0.87","0.3463","0.45","1249","40.29032","0.47","0.717","0.62","0.5512","0.41"
"254","19","104175","15","10","Sacred Heart","32","644","20.125","0.79","0.3256","0.65","0.5963","0.22","321","10.03125","0.36","0.1623","0.25","0.4174","0.58","130","4.0625","0.17","0.0657","0.13","0.2538","0.02","647","20.21875","0.85","0.3271","0.73","0.3308","0.49","236","7.375","0.95","0.1193","0.89","0.3856","0.76","1527","47.71875","0.96","0.772","0.88","0.5511","0.41"
"344","61","104174","7","3","Sacramento St.","29","583","20.10345","0.79","0.3725","0.93","0.5609","0.06","173","5.96552","0","0.1105","0.01","0.3699","0.17","106","3.65517","0.12","0.0677","0.15","0.3019","0.12","513","17.68966","0.62","0.3278","0.74","0.2963","0.09","189","6.51724","0.83","0.1208","0.9","0.3545","0.53","1286","44.34483","0.83","0.8217","0.98","0.5097","0.06"
"46","53","104161","24","13","SMU","35","685","19.57143","0.75","0.3311","0.72","0.6365","0.62","447","12.77143","0.84","0.216","0.81","0.4519","0.82","210","6","0.46","0.1015","0.44","0.3667","0.58","533","15.22857","0.26","0.2576","0.19","0.3602","0.85","193","5.51429","0.56","0.0933","0.51","0.4301","0.97","1412","40.34286","0.47","0.6825","0.4","0.6009","0.91"
"216","15","104160","22","13","SIUE","31","500","16.12903","0.25","0.2764","0.21","0.63","0.55","403","13","0.86","0.2228","0.85","0.3672","0.15","244","7.87097","0.71","0.1349","0.7","0.3525","0.46","501","16.16129","0.38","0.2769","0.34","0.3154","0.27","160","5.16129","0.43","0.0884","0.4","0.3812","0.73","1162","37.48387","0.22","0.6423","0.16","0.5538","0.46"
"273","72","104159","14","7","SFA","28","483","17.25","0.4","0.3032","0.44","0.5673","0.09","405","14.46429","0.95","0.2542","0.96","0.4593","0.86","117","4.17857","0.18","0.0734","0.19","0.2564","0.02","454","16.21429","0.39","0.285","0.43","0.2841","0.03","133","4.75","0.27","0.0835","0.32","0.3008","0.1","1071","38.25","0.29","0.6723","0.33","0.4925","0.03"
"77","73","104155","15","8","Rutgers","32","528","16.5","0.3","0.2723","0.17","0.6439","0.7","393","12.28125","0.78","0.2027","0.7","0.4555","0.84","317","9.90625","0.9","0.1635","0.87","0.3628","0.54","487","15.21875","0.26","0.2512","0.14","0.3224","0.37","214","6.6875","0.87","0.1104","0.8","0.3458","0.45","1229","38.40625","0.3","0.6338","0.12","0.5586","0.52"
"139","59","104142","26","16","Robert Morris","34","705","20.73529","0.87","0.3487","0.84","0.6496","0.75","382","11.23529","0.62","0.1889","0.54","0.3508","0.08","192","5.64706","0.4","0.095","0.38","0.2969","0.1","516","15.17647","0.25","0.2552","0.17","0.3372","0.58","226","6.64706","0.87","0.1118","0.83","0.3673","0.64","1448","42.58824","0.68","0.7161","0.61","0.5825","0.8"
"314","19","104137","14","9","Rider","33","538","16.30303","0.28","0.2841","0.27","0.6004","0.27","359","10.87879","0.53","0.1895","0.55","0.4039","0.46","426","12.90909","0.99","0.2249","0.99","0.3944","0.79","435","13.18182","0.06","0.2297","0.07","0.3057","0.16","136","4.12121","0.12","0.0718","0.12","0.3309","0.3","1109","33.60606","0.04","0.5855","0.04","0.532","0.2"
"253","4","104136","10","5","Richmond","30","388","12.93333","0.03","0.2379","0.05","0.6314","0.57","242","8.06667","0.08","0.1484","0.12","0.4174","0.58","257","8.56667","0.79","0.1576","0.84","0.3696","0.62","571","19.03333","0.74","0.3501","0.87","0.2925","0.07","173","5.76667","0.65","0.1061","0.74","0.3757","0.71","1132","37.73333","0.24","0.6941","0.46","0.5239","0.13"
"204","17","104135","13","4","Rice","31","473","15.25806","0.16","0.2748","0.2","0.611","0.39","331","10.67742","0.48","0.1923","0.61","0.3807","0.27","249","8.03226","0.73","0.1447","0.76","0.3534","0.46","463","14.93548","0.22","0.269","0.28","0.3261","0.42","205","6.6129","0.86","0.1191","0.89","0.3463","0.45","1141","36.80645","0.17","0.663","0.27","0.5451","0.33"
"152","4","104132","18","7","Rhode Island","30","689","22.96667","0.95","0.3992","0.97","0.6023","0.29","290","9.66667","0.3","0.168","0.31","0.431","0.69","97","3.23333","0.09","0.0562","0.09","0.3505","0.43","486","16.2","0.38","0.2816","0.38","0.3086","0.19","163","5.43333","0.53","0.0944","0.54","0.4601","1","1339","44.63333","0.85","0.7758","0.89","0.562","0.57"
"161","37","104122","20","9","Radford","31","520","16.77419","0.33","0.3127","0.51","0.6019","0.28","345","11.12903","0.6","0.2075","0.75","0.4174","0.58","194","6.25806","0.49","0.1167","0.55","0.366","0.58","473","15.25806","0.26","0.2844","0.42","0.3467","0.71","131","4.22581","0.14","0.0788","0.22","0.3893","0.78","1124","36.25806","0.13","0.6759","0.35","0.5654","0.62"
"191","19","104120","20","15","Quinnipiac","32","715","22.34375","0.94","0.3642","0.91","0.5846","0.18","259","8.09375","0.08","0.1319","0.05","0.4015","0.45","244","7.625","0.67","0.1243","0.61","0.3893","0.76","533","16.65625","0.45","0.2715","0.3","0.2758","0.02","210","6.5625","0.84","0.107","0.76","0.3571","0.57","1460","45.625","0.9","0.7438","0.75","0.5144","0.08"
"199","1","104117","20","12","Queens (NC)","33","617","18.69697","0.62","0.3185","0.58","0.6483","0.74","415","12.57576","0.82","0.2142","0.79","0.3855","0.3","60","1.81818","0.02","0.031","0.01","0.3","0.11","615","18.63636","0.71","0.3175","0.7","0.3366","0.57","230","6.9697","0.91","0.1187","0.88","0.3913","0.81","1462","44.30303","0.82","0.7548","0.8","0.5783","0.76"
"156","59","104115","19","12","Purdue Fort Wayne","30","521","17.36667","0.42","0.2874","0.31","0.6468","0.72","363","12.1","0.75","0.2002","0.68","0.4353","0.72","102","3.4","0.1","0.0563","0.09","0.3627","0.54","600","20","0.83","0.3309","0.76","0.3633","0.88","225","7.5","0.96","0.1241","0.93","0.3956","0.84","1348","44.93333","0.86","0.7435","0.75","0.5916","0.86"
"100","29","104112","12","6","Providence","32","542","16.9375","0.35","0.2957","0.38","0.6015","0.28","357","11.15625","0.6","0.1948","0.63","0.4286","0.67","100","3.125","0.08","0.0546","0.08","0.31","0.15","576","18","0.65","0.3142","0.67","0.3368","0.57","256","8","0.99","0.1397","0.99","0.3984","0.85","1376","43","0.72","0.7507","0.78","0.5607","0.55"
"166","86","104110","19","8","Princeton","28","502","17.92857","0.5","0.2993","0.41","0.5896","0.2","265","9.46429","0.27","0.158","0.21","0.366","0.14","94","3.35714","0.1","0.0561","0.09","0.4043","0.87","707","25.25","0.99","0.4216","0.99","0.3564","0.81","107","3.82143","0.1","0.0638","0.09","0.3364","0.37","1318","47.07143","0.94","0.7859","0.93","0.5524","0.44"
"240","37","104109","14","7","Presbyterian","30","390","13","0.03","0.2278","0.04","0.6769","0.91","468","15.6","0.97","0.2734","0.98","0.4487","0.79","273","9.1","0.85","0.1595","0.85","0.3223","0.22","416","13.86667","0.11","0.243","0.11","0.3438","0.66","164","5.46667","0.54","0.0958","0.57","0.4024","0.87","971","32.36667","0.02","0.5672","0.02","0.5947","0.88"
"356","39","104108","5","4","Prairie View","31","597","19.25806","0.69","0.3284","0.68","0.6164","0.44","340","10.96774","0.56","0.187","0.52","0.3765","0.22","269","8.67742","0.81","0.148","0.79","0.3346","0.3","495","15.96774","0.34","0.2723","0.31","0.3172","0.29","116","3.74194","0.09","0.0638","0.09","0.3103","0.13","1209","39","0.37","0.665","0.29","0.5438","0.31"
"200","61","104106","19","11","Portland St.","29","664","22.89655","0.95","0.3917","0.96","0.6476","0.73","386","13.31034","0.88","0.2277","0.88","0.3756","0.22","107","3.68966","0.12","0.0631","0.12","0.215","0.01","412","14.2069","0.12","0.2431","0.11","0.3325","0.51","125","4.31034","0.15","0.0737","0.14","0.28","0.03","1202","41.44828","0.6","0.7091","0.56","0.5724","0.7"
"288","30","104104","12","7","Portland","30","496","16.53333","0.3","0.2892","0.32","0.6129","0.41","296","9.86667","0.34","0.1726","0.35","0.402","0.45","176","5.86667","0.44","0.1026","0.45","0.3352","0.31","579","19.3","0.78","0.3376","0.81","0.3368","0.57","167","5.56667","0.57","0.0974","0.6","0.3413","0.41","1243","41.43333","0.6","0.7248","0.67","0.5487","0.38"
"61","53","104099","17","8","Pittsburgh","32","509","15.90625","0.22","0.275","0.2","0.6817","0.94","331","10.34375","0.41","0.1788","0.44","0.3958","0.38","247","7.71875","0.68","0.1334","0.68","0.3684","0.61","584","18.25","0.68","0.3155","0.68","0.3459","0.68","180","5.625","0.61","0.0972","0.6","0.35","0.49","1273","39.78125","0.43","0.6877","0.43","0.5848","0.82"
"227","30","104090","13","4","Pepperdine","34","667","19.61765","0.75","0.333","0.73","0.5982","0.24","319","9.38235","0.25","0.1593","0.22","0.3824","0.28","322","9.47059","0.87","0.1608","0.85","0.3696","0.62","617","18.14706","0.67","0.308","0.62","0.3387","0.6","76","2.23529","0","0.0379","0","0.3553","0.55","1362","40.05882","0.46","0.68","0.38","0.5529","0.45"
"66","73","104078","16","6","Penn St.","31","743","23.96774","0.97","0.4146","0.99","0.642","0.67","290","9.35484","0.25","0.1618","0.24","0.4034","0.46","111","3.58065","0.11","0.0619","0.11","0.3784","0.69","504","16.25806","0.4","0.2813","0.38","0.3274","0.44","142","4.58065","0.22","0.0792","0.23","0.4014","0.86","1391","44.87097","0.86","0.7762","0.89","0.5823","0.79"
