"NET Ranking","conferenceId","teamId","Wins","confWins","teamMarket","GP*","ATR2 FGA","ATR2 FGA/G","ATR2 FGA/G %ile","ATR2 FGA%","ATR2 FGA% %ile","ATR2 FG%","ATR2 FG% %ile","PAINT2 FGA","PAINT2 FGA/G","PAINT2 FGA/G %ile","PAINT2 FGA%","PAINT2 FGA% %ile","PAINT2 FG%","PAINT2 FG% %ile","MID2 FGA","MID2 FGA/G","MID2 FGA/G %ile","MID2 FGA%","MID2 FGA% %ile","MID2 FG%","MID2 FG% %ile","ATB3 FGA","ATB3 FGA/G","ATB3 FGA/G %ile","ATB3 FGA%","ATB3 FGA% %ile","ATB3 FG%","ATB3 FG% %ile","C3 FGA","C3 FGA/G","C3 FGA/G %ile","C3 FGA%","C3 FGA% %ile","C3 FG%","C3 FG% %ile","Rim + 3s FGA","Rim + 3s FGA/G","Rim + 3s FGA/G %ile","Rim + 3s FGA%","Rim + 3s FGA% %ile","Rim + 3s eFG%","Rim + 3s eFG% %ile"
"295","72","104237","9","6","Southeastern La.","30","538","17.93333","0.43","0.3348","0.67","0.6152","0.44","226","7.53333","0.06","0.1406","0.11","0.4159","0.49","209","6.96667","0.67","0.1301","0.73","0.2679","0.03","453","15.1","0.23","0.2819","0.4","0.2781","0.02","180","6","0.65","0.112","0.78","0.3","0.08","1172","39.06667","0.31","0.7293","0.62","0.5128","0.07"
"224","15","104235","20","14","Southeast Mo. St.","30","677","22.56667","0.94","0.3902","0.96","0.6322","0.62","241","8.03333","0.1","0.1389","0.1","0.3361","0.03","194","6.46667","0.59","0.1118","0.58","0.3402","0.31","485","16.16667","0.37","0.2795","0.38","0.301","0.14","138","4.6","0.23","0.0795","0.23","0.3406","0.34","1300","43.33333","0.72","0.7493","0.75","0.5519","0.41"
"45","17","104234","25","15","South Fla.","33","862","26.12121","0.99","0.3954","0.97","0.5882","0.19","311","9.42424","0.31","0.1427","0.12","0.3762","0.15","53","1.60606","0.01","0.0243","0.01","0.2642","0.02","662","20.06061","0.82","0.3037","0.55","0.3218","0.36","292","8.84848","0.99","0.1339","0.94","0.3322","0.25","1816","55.0303","1","0.833","0.98","0.5352","0.23"
"211","52","104233","14","7","South Dakota St.","29","542","18.68966","0.55","0.3151","0.48","0.6365","0.66","365","12.58621","0.82","0.2122","0.8","0.4082","0.42","145","5","0.32","0.0843","0.3","0.4138","0.87","538","18.55172","0.66","0.3128","0.64","0.3476","0.71","130","4.48276","0.2","0.0756","0.17","0.3077","0.12","1210","41.72414","0.55","0.7035","0.46","0.5665","0.61"
"286","52","104231","16","8","South Dakota","29","587","20.24138","0.76","0.3463","0.75","0.6286","0.59","339","11.68966","0.7","0.2","0.71","0.3658","0.1","160","5.51724","0.42","0.0944","0.41","0.3625","0.48","459","15.82759","0.33","0.2708","0.31","0.329","0.48","149","5.13793","0.38","0.0879","0.36","0.302","0.09","1196","41.24138","0.48","0.7056","0.47","0.5556","0.46"
"356","5","104230","10","7","South Carolina St.","30","431","14.36667","0.07","0.2579","0.09","0.594","0.23","324","10.8","0.55","0.1939","0.65","0.358","0.07","360","12","0.98","0.2154","0.99","0.3528","0.4","421","14.03333","0.13","0.2519","0.18","0.3349","0.55","135","4.5","0.21","0.0808","0.25","0.3556","0.5","987","32.9","0.02","0.5907","0.03","0.5466","0.34"
"104","89","104229","13","4","South Carolina","32","554","17.3125","0.35","0.2987","0.36","0.6444","0.72","294","9.1875","0.27","0.1585","0.28","0.4048","0.39","183","5.71875","0.46","0.0987","0.46","0.3989","0.78","581","18.15625","0.61","0.3132","0.64","0.2978","0.11","240","7.5","0.91","0.1294","0.92","0.3417","0.36","1378","43.0625","0.69","0.7429","0.7","0.5377","0.25"
"185","62","104228","21","11","South Alabama","31","667","21.51613","0.88","0.3836","0.94","0.5997","0.28","273","8.80645","0.2","0.157","0.26","0.5018","0.98","164","5.29032","0.37","0.0943","0.41","0.3049","0.1","484","15.6129","0.31","0.2783","0.37","0.3554","0.81","151","4.87097","0.31","0.0868","0.35","0.3113","0.13","1302","42","0.59","0.7487","0.75","0.5595","0.52"
"173","19","104219","23","13","Siena","35","674","19.25714","0.64","0.3462","0.75","0.6068","0.35","380","10.85714","0.56","0.1952","0.66","0.4632","0.84","266","7.6","0.73","0.1366","0.77","0.406","0.83","468","13.37143","0.08","0.2404","0.13","0.2927","0.07","159","4.54286","0.22","0.0817","0.27","0.3459","0.4","1301","37.17143","0.15","0.6682","0.26","0.5357","0.23"
"53","29","104210","21","10","Seton Hall","33","739","22.39394","0.93","0.3845","0.94","0.5751","0.11","357","10.81818","0.55","0.1857","0.55","0.4006","0.34","311","9.42424","0.89","0.1618","0.9","0.3601","0.46","345","10.45455","0.01","0.1795","0","0.313","0.23","169","5.12121","0.38","0.0879","0.36","0.2899","0.04","1254","38","0.21","0.6524","0.18","0.5267","0.16"
"119","30","104209","21","8","Seattle U","33","605","18.33333","0.5","0.3235","0.58","0.6116","0.41","358","10.84848","0.56","0.1914","0.62","0.3911","0.25","172","5.21212","0.36","0.092","0.39","0.2849","0.05","541","16.39394","0.4","0.2893","0.44","0.3235","0.39","194","5.87879","0.62","0.1037","0.67","0.3763","0.69","1340","40.60606","0.44","0.7166","0.53","0.5537","0.43"
"42","30","104203","26","15","Santa Clara","34","662","19.47059","0.67","0.3004","0.37","0.6571","0.78","415","12.20588","0.78","0.1883","0.58","0.4434","0.71","136","4","0.2","0.0617","0.14","0.4559","0.99","776","22.82353","0.95","0.3521","0.84","0.3595","0.85","215","6.32353","0.75","0.0975","0.58","0.3116","0.13","1653","48.61765","0.94","0.75","0.75","0.5771","0.71"
"243","87","104202","9","3","San Jose St.","32","496","15.5","0.15","0.2715","0.16","0.5786","0.13","377","11.78125","0.72","0.2063","0.75","0.3873","0.22","254","7.9375","0.77","0.139","0.79","0.4094","0.85","536","16.75","0.45","0.2934","0.47","0.3601","0.85","164","5.125","0.38","0.0898","0.4","0.3293","0.23","1196","37.375","0.16","0.6546","0.19","0.5497","0.38"
"121","30","104201","17","8","San Francisco","32","507","15.84375","0.19","0.2806","0.21","0.6114","0.41","298","9.3125","0.3","0.1649","0.34","0.4295","0.59","169","5.28125","0.36","0.0935","0.4","0.3314","0.24","644","20.125","0.83","0.3564","0.87","0.3261","0.44","188","5.875","0.62","0.104","0.68","0.4096","0.93","1340","41.875","0.58","0.7416","0.69","0.5537","0.43"
"48","87","104199","22","14","San Diego St.","32","584","18.25","0.48","0.3179","0.51","0.6712","0.86","302","9.4375","0.31","0.1644","0.33","0.4172","0.5","331","10.34375","0.94","0.1802","0.95","0.3897","0.72","437","13.65625","0.1","0.2379","0.11","0.3204","0.34","183","5.71875","0.57","0.0996","0.61","0.4044","0.9","1204","37.625","0.18","0.6554","0.2","0.5922","0.87"
"236","30","104197","12","5","San Diego","31","535","17.25806","0.34","0.2886","0.27","0.5925","0.22","269","8.67742","0.18","0.1451","0.14","0.4721","0.9","240","7.74194","0.74","0.1294","0.72","0.3583","0.44","614","19.80645","0.79","0.3312","0.75","0.3274","0.45","196","6.32258","0.75","0.1057","0.71","0.4031","0.88","1345","43.3871","0.72","0.7255","0.58","0.548","0.36"
"213","38","104196","18","11","Samford","30","569","18.96667","0.59","0.3295","0.63","0.6292","0.6","204","6.8","0.02","0.1181","0.02","0.3676","0.1","166","5.53333","0.43","0.0961","0.43","0.3735","0.58","619","20.63333","0.87","0.3584","0.88","0.3635","0.88","167","5.56667","0.53","0.0967","0.56","0.3353","0.29","1357","45.23333","0.82","0.7858","0.87","0.5744","0.7"
"109","88","104195","22","13","Sam Houston","31","667","21.51613","0.88","0.3483","0.78","0.5952","0.25","350","11.29032","0.64","0.1828","0.51","0.4314","0.61","212","6.83871","0.64","0.1107","0.57","0.3491","0.37","457","14.74194","0.2","0.2386","0.11","0.3676","0.91","228","7.35484","0.88","0.1191","0.85","0.3816","0.73","1353","43.64516","0.73","0.7065","0.48","0.5761","0.71"
"231","19","104188","17","14","Saint Peter's","28","563","20.10714","0.74","0.3452","0.74","0.5275","0.01","230","8.21429","0.12","0.141","0.12","0.3957","0.29","207","7.39286","0.71","0.1269","0.71","0.3575","0.43","470","16.78571","0.45","0.2882","0.43","0.3","0.13","161","5.75","0.58","0.0987","0.6","0.3416","0.35","1194","42.64286","0.64","0.7321","0.64","0.495","0.01"
"24","30","104185","27","16","Saint Mary's (CA)","32","566","17.6875","0.4","0.3093","0.44","0.6078","0.36","387","12.09375","0.76","0.2115","0.79","0.416","0.49","211","6.59375","0.6","0.1153","0.62","0.3555","0.42","466","14.5625","0.18","0.2546","0.21","0.3863","0.98","199","6.21875","0.72","0.1087","0.75","0.3869","0.78","1232","38.5","0.25","0.6732","0.3","0.5933","0.88"
"29","4","104183","29","15","Saint Louis","34","857","25.20588","0.99","0.4209","0.99","0.6383","0.68","219","6.44118","0.01","0.1076","0","0.4886","0.95","41","1.20588","0","0.0201","0","0.2683","0.03","707","20.79412","0.88","0.3472","0.82","0.3805","0.97","209","6.14706","0.69","0.1027","0.65","0.4593","0.99","1776","52.23529","0.99","0.8723","1","0.618","0.97"
"111","4","104181","24","13","Saint Joseph's","34","658","19.35294","0.65","0.3235","0.58","0.6261","0.56","338","9.94118","0.41","0.1662","0.35","0.3728","0.13","122","3.58824","0.15","0.06","0.13","0.3197","0.16","674","19.82353","0.8","0.3314","0.75","0.2938","0.08","241","7.08824","0.86","0.1185","0.85","0.3485","0.43","1574","46.29412","0.87","0.7738","0.84","0.5305","0.2"
"353","3","104179","7","5","Saint Francis","29","452","15.58621","0.16","0.2656","0.13","0.6018","0.29","405","13.96552","0.93","0.238","0.92","0.3951","0.28","202","6.96552","0.67","0.1187","0.64","0.3515","0.39","466","16.06897","0.36","0.2738","0.33","0.3433","0.66","177","6.10345","0.67","0.104","0.68","0.339","0.32","1095","37.75862","0.2","0.6434","0.13","0.5498","0.38"
"292","19","104175","14","9","Sacred Heart","32","483","15.09375","0.11","0.2602","0.1","0.6046","0.32","272","8.5","0.15","0.1466","0.15","0.4265","0.57","160","5","0.32","0.0862","0.32","0.3312","0.24","728","22.75","0.95","0.3922","0.96","0.3489","0.73","211","6.59375","0.8","0.1137","0.8","0.3886","0.8","1424","44.5","0.78","0.7672","0.8","0.559","0.51"
"270","61","104174","10","6","Sacramento St.","28","581","20.75","0.82","0.3452","0.74","0.5714","0.1","256","9.14286","0.27","0.1521","0.21","0.3672","0.1","247","8.82143","0.85","0.1468","0.83","0.3198","0.16","426","15.21429","0.25","0.2531","0.19","0.3286","0.47","172","6.14286","0.69","0.1022","0.64","0.2965","0.07","1180","42.14286","0.6","0.7011","0.45","0.5242","0.14"
"40","53","104161","20","8","SMU","34","609","17.91176","0.42","0.2851","0.24","0.6929","0.94","450","13.23529","0.87","0.2107","0.79","0.4489","0.78","311","9.14706","0.87","0.1456","0.83","0.4437","0.97","542","15.94118","0.35","0.2537","0.19","0.3672","0.9","223","6.55882","0.79","0.1044","0.69","0.3767","0.69","1375","40.44118","0.43","0.6437","0.14","0.6167","0.97"
"259","15","104160","19","12","SIUE","29","462","15.93103","0.2","0.2812","0.22","0.6234","0.53","323","11.13793","0.61","0.1966","0.67","0.4025","0.37","263","9.06897","0.86","0.1601","0.89","0.3156","0.14","415","14.31034","0.16","0.2526","0.18","0.3566","0.82","180","6.2069","0.72","0.1096","0.76","0.3333","0.28","1057","36.44828","0.11","0.6433","0.13","0.5676","0.63"
"89","72","104159","28","20","SFA","32","564","17.625","0.39","0.2918","0.3","0.6046","0.32","370","11.5625","0.68","0.1914","0.62","0.4108","0.44","230","7.1875","0.69","0.119","0.65","0.4087","0.85","593","18.53125","0.66","0.3068","0.56","0.344","0.68","176","5.5","0.51","0.0911","0.42","0.4034","0.89","1333","41.65625","0.54","0.6896","0.38","0.5653","0.6"
"136","73","104155","14","6","Rutgers","34","489","14.38235","0.07","0.2473","0.06","0.6033","0.3","371","10.91176","0.57","0.1877","0.57","0.3881","0.22","441","12.97059","0.99","0.2231","0.99","0.3764","0.61","491","14.44118","0.17","0.2484","0.16","0.336","0.57","185","5.44118","0.49","0.0936","0.49","0.2919","0.05","1165","34.26471","0.04","0.5893","0.02","0.5352","0.23"
"143","59","104142","22","14","Robert Morris","31","572","18.45161","0.51","0.3105","0.45","0.6643","0.81","355","11.45161","0.66","0.1927","0.64","0.4028","0.37","165","5.32258","0.38","0.0896","0.36","0.3697","0.55","519","16.74194","0.45","0.2818","0.4","0.3642","0.88","231","7.45161","0.9","0.1254","0.9","0.4156","0.95","1322","42.64516","0.64","0.7177","0.54","0.6108","0.95"
"357","19","104137","4","3","Rider","28","525","18.75","0.56","0.3191","0.53","0.5276","0.01","269","9.60714","0.35","0.1635","0.32","0.3792","0.17","399","14.25","1","0.2426","0.99","0.3434","0.33","353","12.60714","0.04","0.2146","0.03","0.2833","0.03","98","3.5","0.02","0.0596","0.02","0.2449","0","977","34.89286","0.05","0.5939","0.04","0.4754","0"
"161","4","104136","15","5","Richmond","31","474","15.29032","0.13","0.2661","0.13","0.6287","0.59","248","8","0.1","0.1392","0.1","0.4435","0.71","301","9.70968","0.91","0.169","0.91","0.3621","0.48","593","19.12903","0.72","0.333","0.76","0.3845","0.98","165","5.32258","0.46","0.0926","0.46","0.3212","0.18","1232","39.74194","0.37","0.6917","0.39","0.584","0.8"
"242","17","104135","13","7","Rice","29","464","16","0.21","0.267","0.14","0.5431","0.02","258","8.89655","0.21","0.1484","0.17","0.4147","0.47","249","8.58621","0.84","0.1433","0.82","0.3614","0.47","517","17.82759","0.58","0.2975","0.5","0.3308","0.51","250","8.62069","0.98","0.1438","0.98","0.368","0.61","1231","42.44828","0.63","0.7083","0.49","0.5252","0.15"
"150","4","104132","16","7","Rhode Island","32","623","19.46875","0.67","0.3564","0.84","0.5891","0.2","201","6.28125","0.01","0.115","0.01","0.4179","0.52","164","5.125","0.35","0.0938","0.41","0.4329","0.96","549","17.15625","0.5","0.3141","0.65","0.3151","0.25","211","6.59375","0.8","0.1207","0.86","0.2986","0.08","1383","43.21875","0.71","0.7912","0.89","0.5213","0.12"
"252","37","104122","16","9","Radford","29","478","16.48276","0.24","0.2741","0.18","0.6234","0.53","328","11.31034","0.64","0.1881","0.57","0.4451","0.73","146","5.03448","0.33","0.0837","0.29","0.3699","0.55","574","19.7931","0.79","0.3291","0.73","0.3293","0.48","214","7.37931","0.89","0.1227","0.88","0.3458","0.39","1270","43.7931","0.74","0.7282","0.61","0.5476","0.36"
"210","19","104120","19","12","Quinnipiac","31","668","21.54839","0.89","0.3477","0.77","0.5838","0.16","300","9.67742","0.36","0.1562","0.25","0.3667","0.1","306","9.87097","0.92","0.1593","0.88","0.3105","0.11","488","15.74194","0.32","0.254","0.2","0.3217","0.35","158","5.09677","0.37","0.0822","0.28","0.3924","0.82","1315","42.41935","0.62","0.6845","0.35","0.5475","0.36"
"192","1","104117","21","13","Queens (NC)","34","701","20.61765","0.8","0.3405","0.7","0.6619","0.79","332","9.76471","0.37","0.1612","0.3","0.491","0.96","68","2","0.03","0.033","0.03","0.3235","0.18","661","19.44118","0.75","0.321","0.69","0.3449","0.69","297","8.73529","0.99","0.1442","0.98","0.3838","0.76","1659","48.79412","0.95","0.8057","0.95","0.5889","0.85"
"254","59","104115","17","11","Purdue Fort Wayne","29","572","19.72414","0.7","0.3369","0.68","0.6241","0.54","262","9.03448","0.25","0.1543","0.22","0.3969","0.3","94","3.24138","0.1","0.0554","0.1","0.3936","0.75","522","18","0.59","0.3074","0.57","0.3276","0.45","248","8.55172","0.98","0.1461","0.99","0.371","0.64","1342","46.27586","0.87","0.7903","0.89","0.56","0.53"
"78","29","104112","15","7","Providence","33","659","19.9697","0.73","0.3224","0.56","0.6616","0.79","384","11.63636","0.69","0.1879","0.57","0.4505","0.79","173","5.24242","0.36","0.0846","0.3","0.3642","0.5","635","19.24242","0.74","0.3107","0.62","0.3669","0.9","192","5.81818","0.61","0.0939","0.5","0.3542","0.48","1487","45.06061","0.81","0.7275","0.6","0.5968","0.9"
"251","86","104110","9","5","Princeton","28","425","15.17857","0.12","0.2815","0.22","0.5647","0.07","254","9.07143","0.25","0.1682","0.38","0.4213","0.54","159","5.67857","0.45","0.1053","0.52","0.3774","0.62","565","20.17857","0.83","0.3742","0.93","0.3398","0.63","105","3.75","0.06","0.0695","0.1","0.3333","0.28","1097","39.17857","0.33","0.7265","0.59","0.5305","0.2"
"258","37","104109","15","7","Presbyterian","30","483","16.1","0.22","0.2965","0.34","0.6335","0.63","528","17.6","1","0.3241","1","0.4773","0.93","163","5.43333","0.41","0.1001","0.47","0.3436","0.34","336","11.2","0.01","0.2063","0.02","0.3095","0.2","118","3.93333","0.09","0.0724","0.13","0.339","0.32","938","31.26667","0.01","0.5758","0.01","0.5565","0.47"
"301","39","104108","19","9","Prairie View","33","564","17.09091","0.32","0.2883","0.27","0.5975","0.26","451","13.66667","0.9","0.2306","0.89","0.408","0.41","343","10.39394","0.95","0.1754","0.94","0.3236","0.18","462","14","0.13","0.2362","0.1","0.3225","0.37","135","4.09091","0.12","0.069","0.09","0.3556","0.5","1162","35.21212","0.06","0.5941","0.04","0.5443","0.3"
"145","61","104106","20","13","Portland St.","28","568","20.28571","0.76","0.3498","0.8","0.6109","0.4","366","13.07143","0.86","0.2254","0.87","0.429","0.58","131","4.67857","0.29","0.0807","0.27","0.3359","0.28","406","14.5","0.17","0.25","0.17","0.3596","0.85","152","5.42857","0.48","0.0936","0.49","0.2368","0","1127","40.25","0.42","0.694","0.4","0.5501","0.39"
"223","30","104104","15","6","Portland","32","624","19.5","0.67","0.3461","0.75","0.6683","0.84","335","10.46875","0.49","0.1858","0.55","0.4418","0.7","206","6.4375","0.58","0.1143","0.61","0.3495","0.37","519","16.21875","0.38","0.2879","0.42","0.2987","0.12","119","3.71875","0.05","0.066","0.07","0.3025","0.09","1262","39.4375","0.35","0.6999","0.44","0.5574","0.49"
"106","53","104099","13","5","Pittsburgh","33","602","18.24242","0.48","0.317","0.5","0.6096","0.39","281","8.51515","0.15","0.148","0.16","0.3986","0.31","207","6.27273","0.55","0.109","0.56","0.4106","0.86","608","18.42424","0.64","0.3202","0.69","0.3257","0.43","200","6.06061","0.66","0.1053","0.7","0.36","0.54","1411","42.75758","0.66","0.743","0.7","0.5471","0.35"
"275","30","104090","9","4","Pepperdine","30","552","18.4","0.51","0.3162","0.49","0.5543","0.05","269","8.96667","0.24","0.1541","0.22","0.4461","0.75","240","8","0.78","0.1375","0.78","0.3458","0.35","562","18.73333","0.68","0.3219","0.7","0.3185","0.31","122","4.06667","0.12","0.0699","0.1","0.2951","0.07","1237","41.23333","0.48","0.7085","0.49","0.5081","0.06"
"138","73","104078","12","3","Penn St.","32","635","19.84375","0.71","0.3538","0.82","0.6378","0.67","291","9.09375","0.26","0.1621","0.3","0.4777","0.93","186","5.8125","0.49","0.1036","0.51","0.4086","0.85","508","15.875","0.34","0.283","0.41","0.3248","0.41","174","5.4375","0.49","0.0969","0.57","0.3218","0.19","1318","41.1875","0.47","0.7343","0.65","0.5588","0.51"
"146","86","104074","18","9","Penn","29","553","19.06897","0.61","0.3185","0.52","0.5588","0.06","294","10.13793","0.43","0.1694","0.4","0.3946","0.27","275","9.48276","0.89","0.1584","0.88","0.3527","0.4","483","16.65517","0.44","0.2782","0.37","0.3768","0.95","131","4.51724","0.21","0.0755","0.17","0.4046","0.9","1167","40.24138","0.42","0.6722","0.29","0.5668","0.62"
"114","30","104067","18","8","Pacific","31","676","21.80645","0.91","0.3892","0.96","0.5695","0.09","281","9.06452","0.25","0.1618","0.3","0.4413","0.7","166","5.35484","0.39","0.0956","0.42","0.4036","0.82","481","15.51613","0.29","0.2769","0.36","0.3701","0.92","133","4.29032","0.16","0.0766","0.19","0.3158","0.16","1290","41.6129","0.53","0.7427","0.7","0.5543","0.44"
"172","30","104056","17","9","Oregon St.","33","502","15.21212","0.12","0.287","0.25","0.6096","0.39","261","7.90909","0.09","0.1492","0.18","0.3602","0.08","212","6.42424","0.57","0.1212","0.68","0.3585","0.44","602","18.24242","0.62","0.3442","0.81","0.3355","0.56","170","5.15152","0.39","0.0972","0.58","0.4059","0.91","1276","38.66667","0.27","0.7296","0.62","0.5584","0.51"
"107","73","104055","12","5","Oregon","32","547","17.09375","0.32","0.3002","0.37","0.6069","0.35","271","8.46875","0.14","0.1487","0.17","0.428","0.58","224","7","0.67","0.1229","0.7","0.3482","0.36","619","19.34375","0.74","0.3397","0.8","0.3166","0.28","159","4.96875","0.33","0.0873","0.36","0.3333","0.28","1327","41.46875","0.52","0.7283","0.61","0.5328","0.22"
"314","52","104054","10","4","Oral Roberts","30","460","15.33333","0.13","0.267","0.14","0.6283","0.59","306","10.2","0.45","0.1776","0.47","0.4085","0.42","172","5.73333","0.47","0.0998","0.47","0.3779","0.63","641","21.36667","0.91","0.372","0.92","0.3136","0.24","143","4.76667","0.27","0.083","0.29","0.3497","0.44","1245","41.5","0.52","0.7226","0.56","0.5345","0.23"
"261","52","104053","16","8","Omaha","29","564","19.44828","0.66","0.341","0.71","0.6135","0.43","249","8.58621","0.17","0.1505","0.19","0.3976","0.31","165","5.68966","0.45","0.0998","0.47","0.4424","0.97","510","17.58621","0.55","0.3083","0.58","0.3255","0.43","165","5.68966","0.56","0.0998","0.61","0.3879","0.79","1240","42.75862","0.66","0.7497","0.75","0.5573","0.49"
"80","89","104051","15","4","Ole Miss","35","500","14.28571","0.06","0.2365","0.04","0.68","0.89","414","11.82857","0.73","0.1958","0.66","0.4493","0.78","449","12.82857","0.99","0.2124","0.98","0.3719","0.57","566","16.17143","0.37","0.2677","0.28","0.311","0.21","183","5.22857","0.41","0.0866","0.34","0.3989","0.86","1251","35.74286","0.09","0.5918","0.03","0.5703","0.66"
"255","62","104049","12","7","Old Dominion","32","553","17.28125","0.34","0.2895","0.28","0.6293","0.6","360","11.25","0.63","0.1885","0.58","0.3861","0.21","306","9.5625","0.9","0.1602","0.89","0.3497","0.37","519","16.21875","0.38","0.2717","0.32","0.3622","0.87","169","5.28125","0.43","0.0885","0.38","0.3491","0.44","1244","38.875","0.28","0.6513","0.17","0.58","0.75"
"81","60","104048","20","6","Oklahoma St.","35","712","20.34286","0.77","0.3235","0.58","0.6264","0.56","507","14.48571","0.94","0.2303","0.89","0.4517","0.79","201","5.74286","0.47","0.0913","0.38","0.3582","0.44","593","16.94286","0.47","0.2694","0.3","0.3356","0.56","186","5.31429","0.45","0.0845","0.31","0.3548","0.49","1493","42.65714","0.65","0.6783","0.32","0.565","0.59"
"47","89","104047","21","7","Oklahoma","37","650","17.56757","0.38","0.2895","0.28","0.6769","0.87","315","8.51351","0.15","0.1403","0.11","0.4127","0.46","301","8.13514","0.79","0.1341","0.76","0.4219","0.91","672","18.16216","0.61","0.2993","0.52","0.3438","0.67","306","8.27027","0.97","0.1363","0.95","0.4118","0.93","1629","44.02703","0.76","0.7256","0.58","0.5988","0.9"
"30","73","104041","21","12","Ohio St.","34","560","16.47059","0.24","0.2937","0.32","0.6821","0.9","380","11.17647","0.62","0.1993","0.7","0.5289","1","203","5.97059","0.51","0.1064","0.53","0.3941","0.75","632","18.58824","0.67","0.3314","0.75","0.356","0.81","131","3.85294","0.08","0.0687","0.09","0.3664","0.6","1324","38.94118","0.29","0.6943","0.4","0.5978","0.9"
"232","2","104037","15","9","Ohio","30","509","16.96667","0.3","0.2834","0.23","0.6385","0.68","389","12.96667","0.85","0.2166","0.82","0.509","0.99","214","7.13333","0.69","0.1192","0.65","0.3879","0.7","491","16.36667","0.4","0.2734","0.33","0.2912","0.05","191","6.36667","0.76","0.1063","0.72","0.3298","0.23","1193","39.76667","0.38","0.6643","0.25","0.5314","0.21"
"175","59","104032","16","12","Oakland","31","671","21.64516","0.9","0.3556","0.83","0.5946","0.24","471","15.19355","0.97","0.2496","0.95","0.4735","0.9","103","3.32258","0.11","0.0546","0.1","0.3689","0.53","487","15.70968","0.32","0.2581","0.24","0.345","0.69","154","4.96774","0.33","0.0816","0.27","0.3571","0.52","1313","42.35484","0.62","0.6958","0.42","0.5586","0.51"
"95","53","104026","13","4","Notre Dame","31","495","15.96774","0.21","0.2752","0.19","0.6646","0.81","334","10.77419","0.55","0.1857","0.55","0.4012","0.35","187","6.03226","0.51","0.1039","0.51","0.3155","0.14","609","19.64516","0.77","0.3385","0.79","0.3465","0.71","174","5.6129","0.54","0.0967","0.56","0.3908","0.81","1278","41.22581","0.48","0.7104","0.5","0.5849","0.81"
"300","72","104022","10","8","Northwestern St.","30","566","18.86667","0.58","0.3624","0.87","0.5371","0.02","238","7.93333","0.09","0.1524","0.21","0.4118","0.45","228","7.6","0.73","0.146","0.83","0.4079","0.84","357","11.9","0.02","0.2286","0.06","0.3249","0.41","173","5.76667","0.59","0.1108","0.77","0.3468","0.41","1096","36.53333","0.12","0.7017","0.45","0.5182","0.1"
"61","73","104019","15","5","Northwestern","34","604","17.76471","0.41","0.3131","0.47","0.654","0.76","338","9.94118","0.41","0.1752","0.46","0.4527","0.79","332","9.76471","0.91","0.1721","0.92","0.3795","0.64","461","13.55882","0.09","0.239","0.11","0.3189","0.32","191","5.61765","0.54","0.099","0.6","0.3613","0.55","1259","37.02941","0.14","0.6527","0.18","0.5711","0.67"
"186","59","104011","20","11","Northern Ky.","31","662","21.35484","0.87","0.3492","0.79","0.6375","0.67","296","9.54839","0.34","0.1561","0.25","0.4561","0.81","87","2.80645","0.06","0.0459","0.06","0.2644","0.02","644","20.77419","0.88","0.3397","0.8","0.3432","0.66","206","6.64516","0.81","0.1086","0.75","0.3155","0.16","1513","48.80645","0.95","0.798","0.91","0.5625","0.55"
"335","2","104010","9","4","NIU","28","420","15","0.11","0.272","0.16","0.5976","0.26","343","12.25","0.79","0.2222","0.86","0.3907","0.24","86","3.07143","0.09","0.0557","0.11","0.314","0.13","552","19.71429","0.78","0.3575","0.87","0.2989","0.12","143","5.10714","0.37","0.0926","0.46","0.3497","0.44","1115","39.82143","0.38","0.7222","0.56","0.5143","0.08"
"148","61","104009","20","10","Northern Colo.","29","636","21.93103","0.92","0.3589","0.85","0.6509","0.75","310","10.68966","0.53","0.1749","0.45","0.4742","0.91","92","3.17241","0.1","0.0519","0.09","0.4457","0.98","489","16.86207","0.47","0.276","0.35","0.3661","0.89","245","8.44828","0.98","0.1383","0.96","0.3184","0.17","1370","47.24138","0.91","0.7731","0.83","0.5836","0.79"
"315","61","104008","10","4","Northern Ariz.","29","484","16.68966","0.27","0.3069","0.42","0.5888","0.2","348","12","0.75","0.2207","0.85","0.4425","0.71","167","5.75862","0.48","0.1059","0.53","0.4012","0.81","457","15.75862","0.32","0.2898","0.44","0.3501","0.75","121","4.17241","0.14","0.0767","0.19","0.3802","0.71","1062","36.62069","0.12","0.6734","0.3","0.5593","0.52"
"287","16","104006","7","2","Northeastern","31","588","18.96774","0.6","0.3168","0.5","0.6531","0.76","356","11.48387","0.67","0.1918","0.63","0.4466","0.75","211","6.80645","0.64","0.1137","0.6","0.3602","0.46","527","17","0.48","0.2839","0.41","0.3378","0.61","174","5.6129","0.54","0.0938","0.5","0.3333","0.28","1289","41.58065","0.53","0.6945","0.41","0.5725","0.69"
"135","17","104005","19","9","North Texas","31","658","21.22581","0.86","0.3676","0.89","0.5729","0.1","392","12.64516","0.82","0.219","0.83","0.3929","0.26","161","5.19355","0.35","0.0899","0.36","0.2671","0.02","428","13.80645","0.11","0.2391","0.12","0.2734","0.01","149","4.80645","0.29","0.0832","0.3","0.3289","0.23","1237","39.90323","0.39","0.6911","0.39","0.5061","0.05"
