"NET Ranking","conferenceId","teamId","Wins","confWins","teamMarket","GP*","ATR2 FGA","ATR2 FGA/G","ATR2 FGA/G %ile","ATR2 FGA%","ATR2 FGA% %ile","ATR2 FG%","ATR2 FG% %ile","PAINT2 FGA","PAINT2 FGA/G","PAINT2 FGA/G %ile","PAINT2 FGA%","PAINT2 FGA% %ile","PAINT2 FG%","PAINT2 FG% %ile","MID2 FGA","MID2 FGA/G","MID2 FGA/G %ile","MID2 FGA%","MID2 FGA% %ile","MID2 FG%","MID2 FG% %ile","ATB3 FGA","ATB3 FGA/G","ATB3 FGA/G %ile","ATB3 FGA%","ATB3 FGA% %ile","ATB3 FG%","ATB3 FG% %ile","C3 FGA","C3 FGA/G","C3 FGA/G %ile","C3 FGA%","C3 FGA% %ile","C3 FG%","C3 FG% %ile","Rim + 3s FGA","Rim + 3s FGA/G","Rim + 3s FGA/G %ile","Rim + 3s FGA%","Rim + 3s FGA% %ile","Rim + 3s eFG%","Rim + 3s eFG% %ile"
"333","72","104316","13","6","East Texas A&M","30","508","16.93333","0.38","0.2851","0.33","0.565","0.08","338","11.26667","0.5","0.1897","0.46","0.3876","0.28","116","3.86667","0.07","0.0651","0.07","0.3448","0.37","610","20.33333","0.93","0.3423","0.92","0.2852","0.05","210","7","0.95","0.1178","0.94","0.319","0.19","1328","44.26667","0.86","0.7452","0.85","0.4883","0.01"
"336","15","104314","10","5","Tennessee Tech","28","518","18.5","0.6","0.3421","0.82","0.5907","0.27","312","11.14286","0.47","0.2061","0.65","0.3814","0.23","167","5.96429","0.29","0.1103","0.36","0.3952","0.83","361","12.89286","0.09","0.2384","0.16","0.3019","0.13","155","5.53571","0.65","0.1024","0.76","0.3742","0.64","1035","36.96429","0.26","0.6836","0.54","0.5377","0.26"
"282","15","104313","18","10","Tennessee St.","29","582","20.06897","0.8","0.3617","0.91","0.5928","0.29","268","9.24138","0.17","0.1666","0.23","0.3918","0.32","180","6.2069","0.33","0.1119","0.38","0.35","0.43","426","14.68966","0.24","0.2648","0.31","0.3192","0.31","152","5.24138","0.54","0.0945","0.62","0.2961","0.1","1161","40.03448","0.58","0.7216","0.75","0.531","0.22"
"7","89","104312","27","14","Tennessee","36","599","16.63889","0.35","0.2695","0.21","0.626","0.58","460","12.77778","0.77","0.2069","0.66","0.4348","0.75","249","6.91667","0.47","0.112","0.38","0.3574","0.5","687","19.08333","0.84","0.309","0.72","0.3319","0.5","227","6.30556","0.84","0.1021","0.75","0.3833","0.72","1514","42.05556","0.73","0.6811","0.53","0.5598","0.53"
"191","17","104311","16","5","Temple","35","715","20.42857","0.83","0.3327","0.72","0.5413","0.02","279","7.97143","0.06","0.1298","0.03","0.3441","0.04","250","7.14286","0.51","0.1163","0.45","0.3","0.07","741","21.17143","0.96","0.3448","0.93","0.3131","0.22","163","4.65714","0.35","0.0758","0.29","0.3374","0.31","1620","46.28571","0.95","0.7538","0.88","0.5046","0.06"
"145","36","104309","25","17","Tarleton St.","32","526","16.4375","0.31","0.2789","0.27","0.6369","0.69","433","13.53125","0.87","0.2296","0.85","0.4273","0.69","354","11.0625","0.91","0.1877","0.91","0.3842","0.75","430","13.4375","0.13","0.228","0.11","0.3442","0.69","140","4.375","0.28","0.0742","0.25","0.3071","0.13","1099","34.34375","0.1","0.5827","0.06","0.5655","0.6"
"42","60","104306","21","9","TCU","34","758","22.29412","0.94","0.3629","0.91","0.6174","0.48","356","10.47059","0.35","0.1704","0.26","0.4045","0.44","343","10.08824","0.84","0.1642","0.81","0.3732","0.66","445","13.08824","0.11","0.213","0.05","0.3416","0.66","187","5.5","0.63","0.0895","0.54","0.385","0.73","1390","40.88235","0.66","0.6654","0.41","0.5784","0.78"
"84","53","104303","20","11","Syracuse","31","569","18.35484","0.58","0.3097","0.54","0.6731","0.9","378","12.19355","0.67","0.2058","0.65","0.4048","0.45","269","8.67742","0.72","0.1464","0.71","0.3569","0.49","510","16.45161","0.48","0.2776","0.45","0.3235","0.37","111","3.58065","0.08","0.0604","0.06","0.3784","0.67","1190","38.3871","0.41","0.6478","0.31","0.5828","0.81"
"174","16","104298","20","10","Stony Brook","34","357","10.5","0","0.1761","0","0.6779","0.92","396","11.64706","0.57","0.1954","0.54","0.4343","0.75","527","15.5","1","0.26","1","0.3966","0.84","609","17.91176","0.69","0.3004","0.64","0.3448","0.7","136","4","0.16","0.0671","0.16","0.3971","0.82","1104","32.47059","0.03","0.5446","0.01","0.5793","0.79"
"355","3","104297","4","2","Stonehill","30","462","15.4","0.21","0.2658","0.19","0.5628","0.07","311","10.36667","0.33","0.1789","0.34","0.4212","0.64","149","4.96667","0.18","0.0857","0.17","0.3423","0.35","633","21.1","0.96","0.3642","0.96","0.2954","0.1","182","6.06667","0.8","0.1047","0.79","0.3242","0.22","1278","42.6","0.77","0.7353","0.81","0.4922","0.02"
"209","1","104293","22","14","Stetson","32","435","13.59375","0.04","0.2394","0.06","0.6253","0.57","410","12.8125","0.77","0.2256","0.82","0.4561","0.89","215","6.71875","0.43","0.1183","0.47","0.4326","0.96","567","17.71875","0.67","0.3121","0.75","0.3404","0.63","189","5.90625","0.74","0.104","0.78","0.418","0.91","1192","37.25","0.29","0.656","0.36","0.5705","0.67"
"113","74","104290","14","8","Stanford","32","512","16","0.27","0.2715","0.22","0.6465","0.77","384","12","0.63","0.2036","0.62","0.4688","0.94","216","6.75","0.43","0.1145","0.42","0.3935","0.82","599","18.71875","0.8","0.3176","0.79","0.3623","0.89","175","5.46875","0.62","0.0928","0.6","0.3943","0.8","1286","40.1875","0.6","0.6819","0.53","0.591","0.87"
"159","52","104288","20","9","St. Thomas (MN)","30","537","17.9","0.54","0.3305","0.7","0.6499","0.79","269","8.96667","0.14","0.1655","0.22","0.4052","0.46","72","2.4","0.01","0.0443","0.02","0.3472","0.39","610","20.33333","0.93","0.3754","0.97","0.3689","0.93","137","4.56667","0.34","0.0843","0.45","0.3066","0.13","1284","42.8","0.79","0.7902","0.96","0.5837","0.82"
"32","29","104270","20","12","St. John's (NY)","33","646","19.57576","0.75","0.302","0.46","0.5851","0.22","362","10.9697","0.42","0.1692","0.24","0.4199","0.63","436","13.21212","0.98","0.2038","0.94","0.4656","0.99","553","16.75758","0.52","0.2585","0.26","0.3309","0.49","142","4.30303","0.26","0.0664","0.14","0.3803","0.68","1341","40.63636","0.64","0.6269","0.19","0.547","0.35"
"87","4","104263","20","9","St. Bonaventure","33","558","16.90909","0.38","0.2981","0.43","0.6254","0.57","371","11.24242","0.5","0.1982","0.57","0.4501","0.86","255","7.72727","0.58","0.1362","0.61","0.3373","0.29","505","15.30303","0.33","0.2698","0.36","0.3446","0.7","182","5.51515","0.64","0.0972","0.67","0.4231","0.94","1246","37.75758","0.34","0.6656","0.41","0.5823","0.8"
"271","36","104249","10","5","Southern Utah","29","373","12.86207","0.02","0.2164","0.01","0.6193","0.51","502","17.31034","0.99","0.2912","0.99","0.498","0.99","246","8.48276","0.69","0.1427","0.66","0.3577","0.51","468","16.13793","0.44","0.2715","0.39","0.2863","0.06","131","4.51724","0.31","0.076","0.3","0.3206","0.2","976","33.65517","0.07","0.5661","0.03","0.5087","0.07"
"257","39","104248","18","12","Southern U.","29","505","17.41379","0.44","0.3144","0.58","0.6376","0.7","256","8.82759","0.12","0.1594","0.17","0.4023","0.43","238","8.2069","0.66","0.1482","0.72","0.3025","0.09","461","15.89655","0.4","0.287","0.54","0.3406","0.64","143","4.93103","0.46","0.089","0.53","0.2867","0.07","1112","38.34483","0.4","0.6924","0.59","0.5567","0.48"
"239","62","104245","16","9","Southern Miss.","28","490","17.5","0.47","0.3084","0.53","0.5755","0.14","323","11.53571","0.55","0.2033","0.62","0.418","0.6","233","8.32143","0.68","0.1466","0.71","0.3519","0.45","386","13.78571","0.16","0.2429","0.19","0.3161","0.26","157","5.60714","0.67","0.0988","0.69","0.3758","0.65","1033","36.89286","0.25","0.6501","0.33","0.5358","0.25"
"329","15","104243","8","5","Southern Ind.","29","478","16.48276","0.32","0.2933","0.4","0.5753","0.14","305","10.51724","0.36","0.1871","0.42","0.3574","0.08","256","8.82759","0.75","0.1571","0.78","0.3047","0.09","447","15.41379","0.34","0.2742","0.41","0.3065","0.16","142","4.89655","0.45","0.0871","0.5","0.3521","0.43","1069","36.86207","0.25","0.6558","0.36","0.5196","0.13"
"116","54","104242","19","11","Southern Ill.","31","410","13.22581","0.03","0.243","0.07","0.622","0.53","415","13.3871","0.85","0.246","0.94","0.4916","0.98","123","3.96774","0.08","0.0729","0.1","0.3821","0.73","539","17.3871","0.63","0.3195","0.8","0.3284","0.45","197","6.35484","0.86","0.1168","0.94","0.3807","0.68","1149","37.06452","0.27","0.6811","0.53","0.5522","0.41"
"88","74","104240","15","8","Southern California","33","578","17.51515","0.47","0.2992","0.45","0.6436","0.75","366","11.09091","0.46","0.1894","0.45","0.4071","0.48","279","8.45455","0.69","0.1444","0.69","0.3548","0.48","548","16.60606","0.49","0.2836","0.5","0.3522","0.8","160","4.84848","0.42","0.0828","0.42","0.3625","0.53","1287","39","0.47","0.6661","0.42","0.5828","0.81"
"306","72","104237","15","10","Southeastern La.","29","488","16.82759","0.37","0.31","0.54","0.5553","0.04","276","9.51724","0.22","0.1753","0.3","0.3949","0.35","203","7","0.48","0.129","0.54","0.3498","0.42","421","14.51724","0.21","0.2675","0.34","0.3349","0.56","184","6.34483","0.85","0.1169","0.94","0.3533","0.44","1095","37.75862","0.34","0.6957","0.62","0.5311","0.22"
"351","15","104235","9","4","Southeast Mo. St.","27","414","15.33333","0.2","0.2584","0.14","0.5676","0.09","372","13.77778","0.89","0.2322","0.87","0.4005","0.41","280","10.37037","0.85","0.1748","0.85","0.3464","0.38","388","14.37037","0.2","0.2422","0.18","0.2758","0.02","148","5.48148","0.62","0.0924","0.59","0.3649","0.56","950","35.18519","0.13","0.593","0.09","0.5016","0.05"
"78","17","104234","25","16","South Fla.","33","602","18.24242","0.57","0.3168","0.6","0.593","0.29","265","8.0303","0.06","0.1395","0.06","0.3396","0.04","229","6.93939","0.47","0.1205","0.49","0.4148","0.91","569","17.24242","0.61","0.2995","0.62","0.3515","0.79","235","7.12121","0.96","0.1237","0.96","0.4043","0.85","1406","42.60606","0.77","0.74","0.83","0.5686","0.65"
"135","52","104233","22","12","South Dakota St.","30","531","17.7","0.51","0.3109","0.55","0.6723","0.89","358","11.93333","0.62","0.2096","0.68","0.4413","0.81","132","4.4","0.1","0.0773","0.12","0.4242","0.93","564","18.8","0.81","0.3302","0.88","0.3422","0.67","123","4.1","0.19","0.072","0.21","0.4472","1","1218","40.6","0.64","0.7131","0.71","0.5985","0.91"
"322","52","104231","12","5","South Dakota","29","460","15.86207","0.26","0.2704","0.21","0.5891","0.25","490","16.89655","0.99","0.2881","0.99","0.451","0.86","164","5.65517","0.25","0.0964","0.24","0.3659","0.57","441","15.2069","0.31","0.2593","0.27","0.3878","0.99","144","4.96552","0.47","0.0847","0.46","0.3403","0.33","1047","36.10345","0.19","0.6155","0.15","0.5755","0.74"
"297","5","104230","5","4","South Carolina St.","19","321","16.89474","0.38","0.2866","0.34","0.5826","0.2","269","14.15789","0.92","0.2402","0.91","0.3234","0.02","163","8.57895","0.71","0.1455","0.7","0.3374","0.29","282","14.84211","0.26","0.2518","0.22","0.3014","0.12","84","4.42105","0.29","0.075","0.26","0.3214","0.2","688","36.21053","0.2","0.6143","0.14","0.516","0.12"
"51","89","104229","26","13","South Carolina","34","639","18.79412","0.64","0.3244","0.66","0.6197","0.51","325","9.55882","0.23","0.165","0.21","0.3846","0.26","197","5.79412","0.27","0.1","0.27","0.3553","0.48","599","17.61765","0.66","0.3041","0.68","0.3322","0.51","208","6.11765","0.81","0.1056","0.8","0.3558","0.47","1448","42.58824","0.77","0.735","0.81","0.5573","0.49"
"248","62","104228","16","8","South Alabama","29","522","18","0.55","0.3076","0.52","0.6207","0.52","365","12.58621","0.74","0.2151","0.73","0.3808","0.22","197","6.7931","0.44","0.1161","0.44","0.3959","0.83","472","16.27586","0.46","0.2781","0.45","0.3411","0.65","141","4.86207","0.43","0.0831","0.43","0.383","0.72","1135","39.13793","0.49","0.6688","0.45","0.5696","0.66"
"353","19","104219","4","3","Siena","32","613","19.15625","0.68","0.3487","0.84","0.5579","0.05","235","7.34375","0.02","0.1337","0.04","0.3872","0.28","307","9.59375","0.81","0.1746","0.85","0.3257","0.18","450","14.0625","0.18","0.256","0.25","0.2667","0.01","153","4.78125","0.4","0.087","0.49","0.3203","0.2","1216","38","0.37","0.6917","0.58","0.4897","0.01"
"67","29","104210","25","13","Seton Hall","37","837","22.62162","0.95","0.3832","0.95","0.5806","0.19","406","10.97297","0.42","0.1859","0.4","0.4433","0.82","260","7.02703","0.48","0.119","0.47","0.3538","0.46","497","13.43243","0.13","0.2276","0.1","0.336","0.58","184","4.97297","0.48","0.0842","0.45","0.337","0.3","1518","41.02703","0.67","0.6951","0.61","0.5464","0.35"
"119","36","104209","23","11","Seattle U","36","527","14.63889","0.11","0.2547","0.11","0.6395","0.72","457","12.69444","0.75","0.2209","0.78","0.4245","0.67","302","8.38889","0.68","0.146","0.7","0.3775","0.7","632","17.55556","0.65","0.3055","0.7","0.3259","0.42","149","4.13889","0.2","0.072","0.21","0.4295","0.96","1310","36.38889","0.22","0.6332","0.23","0.5664","0.62"
"105","30","104203","20","10","Santa Clara","32","673","21.03125","0.89","0.3518","0.86","0.6211","0.52","278","8.6875","0.11","0.1453","0.1","0.4353","0.76","225","7.03125","0.48","0.1176","0.46","0.3556","0.48","583","18.21875","0.74","0.3048","0.69","0.3345","0.55","153","4.78125","0.4","0.08","0.36","0.3856","0.73","1410","44.0625","0.85","0.7371","0.82","0.5667","0.62"
"243","87","104202","9","2","San Jose St.","31","541","17.45161","0.44","0.3038","0.47","0.6229","0.53","348","11.22581","0.49","0.1954","0.54","0.3966","0.37","144","4.64516","0.14","0.0809","0.14","0.3958","0.83","584","18.83871","0.82","0.3279","0.86","0.3373","0.59","163","5.25806","0.55","0.0915","0.57","0.3558","0.47","1289","41.58065","0.7","0.7238","0.76","0.5593","0.53"
"66","30","104201","23","11","San Francisco","33","701","21.24242","0.9","0.3566","0.89","0.6876","0.96","251","7.60606","0.03","0.1277","0.03","0.4462","0.83","225","6.81818","0.44","0.1144","0.42","0.3244","0.17","616","18.66667","0.79","0.3133","0.76","0.3425","0.67","173","5.24242","0.54","0.088","0.51","0.3815","0.69","1490","45.15152","0.91","0.7579","0.89","0.6023","0.94"
"20","87","104199","26","12","San Diego St.","35","589","16.82857","0.37","0.289","0.37","0.6248","0.56","337","9.62857","0.24","0.1654","0.22","0.4006","0.41","338","9.65714","0.81","0.1658","0.82","0.4379","0.97","586","16.74286","0.52","0.2875","0.54","0.3123","0.21","188","5.37143","0.59","0.0922","0.59","0.3245","0.22","1363","38.94286","0.46","0.6688","0.45","0.5385","0.27"
"254","30","104197","18","7","San Diego","31","607","19.58065","0.75","0.3274","0.69","0.5881","0.25","373","12.03226","0.64","0.2012","0.6","0.378","0.19","242","7.80645","0.59","0.1305","0.56","0.3347","0.27","491","15.83871","0.39","0.2648","0.31","0.3299","0.48","140","4.51613","0.31","0.0755","0.28","0.4143","0.89","1239","39.96774","0.57","0.6683","0.44","0.5545","0.45"
"74","38","104196","29","15","Samford","33","774","23.45455","0.97","0.3876","0.96","0.6253","0.57","298","9.0303","0.15","0.1492","0.12","0.4128","0.56","102","3.09091","0.04","0.0511","0.04","0.3824","0.74","644","19.51515","0.88","0.3225","0.83","0.3898","0.99","179","5.42424","0.6","0.0896","0.54","0.4134","0.89","1597","48.39394","0.98","0.7997","0.98","0.6083","0.97"
"152","88","104195","21","13","Sam Houston","31","573","18.48387","0.6","0.3171","0.6","0.5707","0.1","370","11.93548","0.62","0.2048","0.63","0.3676","0.13","232","7.48387","0.55","0.1284","0.53","0.3578","0.51","457","14.74194","0.25","0.2529","0.24","0.3523","0.8","175","5.64516","0.68","0.0968","0.66","0.3486","0.41","1205","38.87097","0.46","0.6669","0.43","0.5477","0.36"
"188","19","104188","19","12","Saint Peter's","32","625","19.53125","0.74","0.3525","0.87","0.4992","0","304","9.5","0.22","0.1715","0.27","0.3586","0.09","286","8.9375","0.76","0.1613","0.79","0.3252","0.17","420","13.125","0.12","0.2369","0.15","0.3357","0.57","137","4.28125","0.25","0.0773","0.32","0.3212","0.2","1183","36.96875","0.26","0.6672","0.43","0.4983","0.04"
"16","30","104185","26","15","Saint Mary's (CA)","33","777","23.54545","0.97","0.4009","0.98","0.6178","0.49","304","9.21212","0.17","0.1569","0.16","0.375","0.18","145","4.39394","0.1","0.0748","0.11","0.3586","0.52","552","16.72727","0.51","0.2848","0.52","0.3533","0.82","158","4.78788","0.4","0.0815","0.4","0.3481","0.4","1489","45.12121","0.91","0.7683","0.93","0.5752","0.73"
"197","4","104183","13","5","Saint Louis","32","510","15.9375","0.27","0.2805","0.29","0.5843","0.22","413","12.90625","0.79","0.2272","0.83","0.4528","0.87","207","6.46875","0.38","0.1139","0.42","0.3671","0.58","553","17.28125","0.62","0.3042","0.69","0.3617","0.88","135","4.21875","0.22","0.0743","0.25","0.3704","0.61","1198","37.4375","0.31","0.659","0.38","0.5618","0.56"
"92","4","104181","21","9","Saint Joseph's","35","576","16.45714","0.32","0.2764","0.26","0.6024","0.36","419","11.97143","0.63","0.2011","0.6","0.4749","0.96","93","2.65714","0.02","0.0446","0.02","0.3333","0.26","693","19.8","0.9","0.3325","0.89","0.3579","0.86","302","8.62857","1","0.1449","1","0.3411","0.33","1572","44.91429","0.9","0.7543","0.88","0.5557","0.47"
"352","3","104179","8","3","Saint Francis","28","529","18.89286","0.66","0.3409","0.81","0.5444","0.02","281","10.03571","0.29","0.1811","0.37","0.3843","0.26","197","7.03571","0.49","0.1269","0.52","0.3299","0.22","339","12.10714","0.05","0.2184","0.07","0.3215","0.34","205","7.32143","0.97","0.1321","0.98","0.3512","0.42","1074","38.35714","0.4","0.692","0.58","0.5209","0.14"
"286","3","104175","16","10","Sacred Heart","30","614","20.46667","0.84","0.3513","0.86","0.5945","0.3","312","10.4","0.33","0.1785","0.33","0.4167","0.59","225","7.5","0.55","0.1287","0.54","0.3689","0.6","418","13.93333","0.17","0.2391","0.16","0.3397","0.62","179","5.96667","0.77","0.1024","0.76","0.4022","0.84","1211","40.36667","0.62","0.6928","0.59","0.5665","0.62"
"317","61","104174","10","4","Sacramento St.","32","525","16.40625","0.3","0.3092","0.53","0.5771","0.16","302","9.4375","0.21","0.1779","0.33","0.4106","0.54","170","5.3125","0.21","0.1001","0.27","0.3471","0.39","533","16.65625","0.5","0.3139","0.77","0.2983","0.11","166","5.1875","0.53","0.0978","0.67","0.4096","0.88","1226","38.3125","0.39","0.722","0.75","0.5249","0.17"
"65","17","104161","20","11","SMU","32","636","19.875","0.78","0.3152","0.59","0.6305","0.62","356","11.125","0.46","0.1764","0.31","0.3736","0.17","309","9.65625","0.81","0.1531","0.75","0.3916","0.8","548","17.125","0.59","0.2716","0.39","0.354","0.83","169","5.28125","0.56","0.0837","0.44","0.3254","0.22","1353","42.28125","0.75","0.6705","0.46","0.5724","0.7"
"280","15","104160","17","9","SIUE","30","458","15.26667","0.18","0.2582","0.13","0.5895","0.26","332","11.06667","0.46","0.1871","0.42","0.3976","0.38","332","11.06667","0.91","0.1871","0.91","0.3494","0.41","479","15.96667","0.41","0.27","0.36","0.3319","0.5","171","5.7","0.7","0.0964","0.65","0.3099","0.15","1110","37","0.26","0.6257","0.19","0.5297","0.2"
"175","36","104159","18","10","SFA","31","541","17.45161","0.44","0.3088","0.53","0.597","0.32","462","14.90323","0.96","0.2637","0.97","0.4459","0.83","186","6","0.29","0.1062","0.32","0.3011","0.08","457","14.74194","0.25","0.2608","0.28","0.3479","0.75","106","3.41935","0.06","0.0605","0.06","0.2642","0.04","1104","35.6129","0.15","0.6301","0.2","0.5466","0.35"
"103","73","104155","15","7","Rutgers","32","559","17.46875","0.45","0.2901","0.37","0.5814","0.2","419","13.09375","0.82","0.2174","0.75","0.3461","0.05","339","10.59375","0.87","0.1759","0.87","0.3097","0.11","478","14.9375","0.27","0.2481","0.2","0.2803","0.03","130","4.0625","0.18","0.0675","0.16","0.3154","0.17","1169","36.53125","0.23","0.6066","0.12","0.5026","0.05"
"307","59","104142","10","6","Robert Morris","30","520","17.33333","0.43","0.2895","0.37","0.6462","0.77","325","10.83333","0.41","0.181","0.36","0.3662","0.12","186","6.2","0.33","0.1036","0.31","0.3226","0.16","559","18.63333","0.79","0.3112","0.74","0.3256","0.41","205","6.83333","0.93","0.1141","0.91","0.3707","0.61","1285","42.83333","0.79","0.7155","0.72","0.5626","0.57"
"220","19","104137","15","12","Rider","31","564","18.19355","0.57","0.3069","0.51","0.578","0.17","342","11.03226","0.44","0.1861","0.4","0.3772","0.19","415","13.3871","0.98","0.2258","0.97","0.388","0.78","412","13.29032","0.12","0.2242","0.09","0.3592","0.87","105","3.3871","0.06","0.0571","0.04","0.2476","0.02","1081","34.87097","0.12","0.5881","0.07","0.543","0.33"
"73","4","104136","23","15","Richmond","33","579","17.54545","0.48","0.3065","0.5","0.6235","0.54","309","9.36364","0.19","0.1636","0.2","0.4401","0.8","333","10.09091","0.84","0.1763","0.87","0.4054","0.87","527","15.9697","0.41","0.279","0.46","0.3624","0.89","140","4.24242","0.23","0.0741","0.25","0.3643","0.55","1247","37.78788","0.34","0.6601","0.38","0.5806","0.79"
"241","17","104135","11","5","Rice","31","573","18.48387","0.6","0.3167","0.6","0.6754","0.91","253","8.16129","0.07","0.1399","0.06","0.2846","0","270","8.70968","0.73","0.1493","0.73","0.3667","0.58","516","16.64516","0.5","0.2852","0.52","0.3236","0.38","197","6.35484","0.86","0.1089","0.84","0.3553","0.47","1286","41.48387","0.7","0.7109","0.7","0.5774","0.75"
"211","4","104132","12","6","Rhode Island","31","723","23.32258","0.96","0.4177","0.99","0.5864","0.24","290","9.35484","0.19","0.1675","0.23","0.4276","0.69","140","4.51613","0.13","0.0809","0.14","0.2929","0.06","469","15.12903","0.29","0.2709","0.38","0.3454","0.71","108","3.48387","0.07","0.0624","0.09","0.3704","0.61","1301","41.96774","0.72","0.7516","0.87","0.5588","0.51"
"236","37","104122","16","5","Radford","31","436","14.06452","0.06","0.2428","0.07","0.6376","0.7","396","12.77419","0.77","0.2205","0.78","0.4242","0.67","351","11.32258","0.92","0.1954","0.93","0.3932","0.81","493","15.90323","0.4","0.2745","0.41","0.3387","0.61","120","3.87097","0.13","0.0668","0.15","0.4333","0.97","1049","33.83871","0.08","0.5841","0.06","0.5782","0.77"
"160","19","104120","24","15","Quinnipiac","33","675","20.45455","0.84","0.3332","0.73","0.6178","0.49","421","12.75758","0.76","0.2078","0.67","0.38","0.22","238","7.21212","0.52","0.1175","0.46","0.3529","0.46","486","14.72727","0.25","0.2399","0.17","0.3395","0.62","206","6.24242","0.83","0.1017","0.74","0.3592","0.5","1367","41.42424","0.7","0.6747","0.48","0.5673","0.63"
"268","1","104117","14","8","Queens (NC)","31","599","19.32258","0.7","0.3084","0.53","0.5927","0.29","431","13.90323","0.9","0.2219","0.8","0.42","0.63","121","3.90323","0.08","0.0623","0.06","0.3388","0.32","580","18.70968","0.8","0.2987","0.62","0.3138","0.24","211","6.80645","0.92","0.1087","0.84","0.3697","0.6","1390","44.83871","0.89","0.7158","0.72","0.536","0.25"
"157","59","104115","23","12","Purdue Fort Wayne","34","701","20.61765","0.85","0.3372","0.76","0.6262","0.58","380","11.17647","0.47","0.1828","0.38","0.4105","0.54","113","3.32353","0.04","0.0544","0.04","0.3363","0.29","641","18.85294","0.82","0.3083","0.71","0.3401","0.63","243","7.14706","0.96","0.1169","0.94","0.4156","0.9","1586","46.64706","0.96","0.7629","0.91","0.5785","0.78"
"58","29","104112","21","10","Providence","35","720","20.57143","0.85","0.358","0.89","0.6236","0.54","283","8.08571","0.07","0.1407","0.07","0.3993","0.4","117","3.34286","0.04","0.0582","0.05","0.3333","0.26","630","18","0.7","0.3133","0.76","0.3222","0.35","259","7.4","0.97","0.1288","0.97","0.3359","0.29","1611","46.02857","0.94","0.8011","0.98","0.5487","0.38"
"55","86","104110","24","12","Princeton","27","428","15.85185","0.26","0.2742","0.24","0.6542","0.82","226","8.37037","0.09","0.1448","0.1","0.469","0.94","119","4.40741","0.11","0.0762","0.12","0.4286","0.95","646","23.92593","0.99","0.4138","0.99","0.3483","0.76","142","5.25926","0.55","0.091","0.57","0.3662","0.58","1216","45.03704","0.91","0.779","0.95","0.572","0.69"
"281","37","104109","14","6","Presbyterian","30","530","17.66667","0.5","0.3114","0.56","0.6358","0.68","419","13.96667","0.91","0.2462","0.94","0.4535","0.87","192","6.4","0.37","0.1128","0.4","0.3594","0.52","424","14.13333","0.19","0.2491","0.21","0.3231","0.37","136","4.53333","0.32","0.0799","0.36","0.3456","0.38","1091","36.36667","0.22","0.641","0.27","0.5619","0.56"
"327","39","104108","10","5","Prairie View","29","531","18.31034","0.58","0.3129","0.57","0.6045","0.38","303","10.44828","0.34","0.1786","0.33","0.3135","0.01","415","14.31034","0.99","0.2445","0.99","0.3687","0.6","321","11.06897","0.01","0.1892","0.01","0.3178","0.29","127","4.37931","0.28","0.0748","0.26","0.2677","0.04","979","33.75862","0.07","0.5769","0.04","0.5363","0.25"
"247","61","104106","17","8","Portland St.","29","492","16.96552","0.39","0.2818","0.3","0.565","0.08","417","14.37931","0.94","0.2388","0.9","0.3885","0.29","180","6.2069","0.33","0.1031","0.3","0.3167","0.13","513","17.68966","0.67","0.2938","0.58","0.3294","0.47","141","4.86207","0.43","0.0808","0.39","0.3121","0.16","1149","39.62069","0.53","0.6581","0.38","0.52","0.13"
"295","30","104104","12","5","Portland","31","535","17.25806","0.42","0.3055","0.49","0.5776","0.17","283","9.12903","0.16","0.1616","0.18","0.4382","0.79","154","4.96774","0.18","0.0879","0.18","0.3377","0.3","607","19.58065","0.89","0.3467","0.93","0.3328","0.53","171","5.51613","0.64","0.0977","0.67","0.3743","0.64","1314","42.3871","0.76","0.7504","0.87","0.5388","0.28"
"40","53","104099","22","12","Pittsburgh","33","567","17.18182","0.41","0.2836","0.31","0.5996","0.34","274","8.30303","0.09","0.1371","0.05","0.4161","0.58","271","8.21212","0.66","0.1356","0.61","0.3764","0.68","665","20.15152","0.92","0.3327","0.89","0.3549","0.84","219","6.63636","0.89","0.1096","0.85","0.3607","0.51","1454","44.06061","0.85","0.7274","0.78","0.5609","0.54"
"226","30","104090","13","5","Pepperdine","31","555","17.90323","0.54","0.3076","0.52","0.5838","0.21","261","8.41935","0.09","0.1447","0.1","0.4368","0.78","405","13.06452","0.97","0.2245","0.97","0.4099","0.89","480","15.48387","0.35","0.2661","0.32","0.35","0.77","103","3.32258","0.04","0.0571","0.04","0.3883","0.76","1138","36.70968","0.24","0.6308","0.21","0.5589","0.52"
"86","73","104078","16","9","Penn St.","33","623","18.87879","0.65","0.3193","0.61","0.6196","0.51","330","10","0.28","0.1691","0.24","0.3818","0.24","234","7.09091","0.5","0.1199","0.48","0.3718","0.63","587","17.78788","0.68","0.3009","0.65","0.339","0.61","177","5.36364","0.58","0.0907","0.56","0.3164","0.18","1387","42.0303","0.73","0.7109","0.7","0.5541","0.44"
"212","86","104074","11","3","Penn","27","547","20.25926","0.82","0.344","0.82","0.5905","0.27","242","8.96296","0.14","0.1522","0.13","0.3802","0.22","116","4.2963","0.1","0.073","0.1","0.4138","0.91","556","20.59259","0.94","0.3497","0.94","0.3561","0.85","128","4.74074","0.38","0.0805","0.38","0.3359","0.29","1232","45.62963","0.93","0.7748","0.94","0.5568","0.48"
