"NET Ranking","conferenceId","teamId","Wins","confWins","teamMarket","GP*","ATR2 FGA","ATR2 FGA/G","ATR2 FGA/G %ile","ATR2 FGA%","ATR2 FGA% %ile","ATR2 FG%","ATR2 FG% %ile","PAINT2 FGA","PAINT2 FGA/G","PAINT2 FGA/G %ile","PAINT2 FGA%","PAINT2 FGA% %ile","PAINT2 FG%","PAINT2 FG% %ile","MID2 FGA","MID2 FGA/G","MID2 FGA/G %ile","MID2 FGA%","MID2 FGA% %ile","MID2 FG%","MID2 FG% %ile","ATB3 FGA","ATB3 FGA/G","ATB3 FGA/G %ile","ATB3 FGA%","ATB3 FGA% %ile","ATB3 FG%","ATB3 FG% %ile","C3 FGA","C3 FGA/G","C3 FGA/G %ile","C3 FGA%","C3 FGA% %ile","C3 FG%","C3 FG% %ile","Rim + 3s FGA","Rim + 3s FGA/G","Rim + 3s FGA/G %ile","Rim + 3s FGA%","Rim + 3s FGA% %ile","Rim + 3s eFG%","Rim + 3s eFG% %ile"
"160","52","104054","19","12","Oral Roberts","28","420","15","0.24","0.229","0.06","0.6429","0.69","456","16.28571","0.98","0.2486","0.94","0.4605","0.92","110","3.92857","0.05","0.06","0.03","0.3273","0.31","726","25.92857","1","0.3959","0.99","0.376","0.96","121","4.32143","0.28","0.066","0.16","0.3471","0.48","1268","45.28571","0.96","0.6914","0.64","0.5856","0.86"
"346","52","104053","5","4","Omaha","29","448","15.44828","0.28","0.2643","0.24","0.596","0.24","320","11.03448","0.55","0.1888","0.5","0.4125","0.6","345","11.89655","0.92","0.2035","0.91","0.3594","0.6","476","16.41379","0.5","0.2808","0.42","0.3613","0.89","106","3.65517","0.13","0.0625","0.12","0.3396","0.4","1030","35.51724","0.22","0.6077","0.14","0.5621","0.59"
"110","89","104051","13","4","Ole Miss","32","551","17.21875","0.56","0.3021","0.57","0.6679","0.86","268","8.375","0.1","0.1469","0.08","0.3545","0.11","325","10.15625","0.81","0.1782","0.82","0.3323","0.35","490","15.3125","0.31","0.2686","0.34","0.2959","0.11","190","5.9375","0.77","0.1042","0.78","0.4053","0.89","1231","38.46875","0.5","0.6749","0.54","0.5695","0.7"
"201","88","104049","12","8","Old Dominion","30","484","16.13333","0.38","0.2852","0.42","0.624","0.54","361","12.03333","0.72","0.2127","0.74","0.4377","0.79","410","13.66667","0.97","0.2416","0.98","0.3463","0.47","346","11.53333","0.02","0.2039","0.02","0.2803","0.03","94","3.13333","0.06","0.0554","0.06","0.3511","0.5","926","30.86667","0.05","0.5457","0.03","0.5367","0.28"
"45","60","104048","15","8","Oklahoma St.","30","547","18.23333","0.71","0.3149","0.72","0.6618","0.83","387","12.9","0.84","0.2228","0.81","0.3643","0.17","257","8.56667","0.62","0.148","0.61","0.3502","0.52","395","13.16667","0.11","0.2274","0.09","0.3063","0.21","150","5","0.49","0.0864","0.48","0.2667","0.03","1093","36.43333","0.28","0.6292","0.23","0.5522","0.46"
"39","60","104047","19","7","Oklahoma","35","674","19.25714","0.85","0.3626","0.96","0.6884","0.95","243","6.94286","0.01","0.1307","0.03","0.3745","0.23","175","5","0.11","0.0941","0.15","0.3657","0.68","534","15.25714","0.3","0.2873","0.51","0.3277","0.46","231","6.6","0.91","0.1243","0.96","0.3896","0.8","1441","41.17143","0.73","0.7751","0.97","0.5989","0.94"
"23","73","104041","20","12","Ohio St.","32","416","13","0.07","0.2391","0.09","0.6947","0.96","348","10.875","0.51","0.2","0.64","0.4799","0.96","287","8.96875","0.67","0.1649","0.75","0.3902","0.85","548","17.125","0.6","0.3149","0.72","0.3577","0.86","141","4.40625","0.32","0.081","0.39","0.3901","0.81","1105","34.53125","0.14","0.6351","0.26","0.6023","0.95"
"119","2","104037","25","14","Ohio","33","579","17.54545","0.6","0.2951","0.52","0.6408","0.68","353","10.69697","0.47","0.1799","0.41","0.3598","0.14","140","4.24242","0.06","0.0714","0.06","0.3071","0.15","680","20.60606","0.92","0.3466","0.89","0.3515","0.81","209","6.33333","0.86","0.1065","0.81","0.2871","0.06","1469","44.51515","0.94","0.7487","0.9","0.5589","0.54"
"173","59","104032","20","13","Oakland","30","504","16.8","0.51","0.2908","0.48","0.6567","0.79","284","9.46667","0.25","0.1639","0.25","0.4085","0.55","219","7.3","0.42","0.1264","0.42","0.3699","0.73","555","18.5","0.75","0.3203","0.76","0.2883","0.06","169","5.63333","0.69","0.0975","0.7","0.3314","0.33","1230","41","0.71","0.7098","0.75","0.5325","0.23"
"43","53","104026","24","15","Notre Dame","34","537","15.79412","0.33","0.2816","0.39","0.6536","0.78","345","10.14706","0.34","0.1809","0.43","0.3942","0.37","217","6.38235","0.26","0.1138","0.27","0.3825","0.81","574","16.88235","0.56","0.301","0.62","0.3693","0.94","234","6.88235","0.94","0.1227","0.95","0.4017","0.88","1345","39.55882","0.62","0.7053","0.73","0.6022","0.95"
"330","72","104022","9","5","Northwestern St.","29","523","18.03448","0.67","0.293","0.5","0.6157","0.44","233","8.03448","0.06","0.1305","0.03","0.4077","0.53","418","14.41379","0.98","0.2342","0.97","0.3612","0.63","415","14.31034","0.21","0.2325","0.11","0.3446","0.74","196","6.75862","0.93","0.1098","0.87","0.3418","0.43","1134","39.10345","0.58","0.6353","0.26","0.5617","0.58"
"91","73","104019","15","7","Northwestern","30","574","19.13333","0.84","0.307","0.63","0.5836","0.17","291","9.7","0.27","0.1556","0.15","0.3711","0.21","282","9.4","0.72","0.1508","0.63","0.3511","0.53","580","19.33333","0.83","0.3102","0.68","0.3414","0.68","143","4.76667","0.43","0.0765","0.31","0.3636","0.6","1297","43.23333","0.89","0.6936","0.65","0.5474","0.4"
"198","59","104011","20","15","Northern Ky.","30","439","14.63333","0.19","0.251","0.17","0.6583","0.81","369","12.3","0.75","0.211","0.72","0.3604","0.14","212","7.06667","0.38","0.1212","0.36","0.3396","0.41","574","19.13333","0.81","0.3282","0.8","0.3467","0.77","154","5.13333","0.55","0.0881","0.52","0.3182","0.21","1168","38.93333","0.56","0.6678","0.48","0.5659","0.64"
"297","2","104010","9","6","NIU","30","357","11.9","0.03","0.2169","0.03","0.6331","0.62","441","14.7","0.94","0.2679","0.98","0.4649","0.93","298","9.93333","0.8","0.181","0.83","0.2819","0.04","440","14.66667","0.26","0.2673","0.33","0.3227","0.4","108","3.6","0.12","0.0656","0.16","0.3056","0.14","907","30.23333","0.02","0.551","0.04","0.5386","0.31"
"203","61","104009","20","13","Northern Colo.","32","574","17.9375","0.66","0.3126","0.69","0.6707","0.88","257","8.03125","0.06","0.14","0.06","0.4163","0.62","169","5.28125","0.14","0.092","0.13","0.355","0.56","646","20.1875","0.9","0.3519","0.92","0.3638","0.9","190","5.9375","0.77","0.1035","0.76","0.4368","0.97","1410","44.0625","0.91","0.768","0.95","0.6113","0.98"
"336","61","104008","9","5","Northern Ariz.","30","427","14.23333","0.16","0.2493","0.15","0.5738","0.13","272","9.06667","0.18","0.1588","0.18","0.3346","0.04","295","9.83333","0.79","0.1722","0.8","0.3932","0.87","551","18.36667","0.74","0.3217","0.77","0.343","0.71","168","5.6","0.68","0.0981","0.71","0.3393","0.4","1146","38.2","0.48","0.669","0.49","0.5358","0.26"
"251","16","104006","9","2","Northeastern","30","479","15.96667","0.36","0.3061","0.61","0.6284","0.57","267","8.9","0.16","0.1706","0.31","0.4382","0.8","185","6.16667","0.23","0.1182","0.32","0.3676","0.71","421","14.03333","0.19","0.269","0.34","0.2945","0.1","212","7.06667","0.96","0.1355","0.98","0.3726","0.68","1113","37.1","0.36","0.7112","0.75","0.544","0.36"
"55","88","104005","25","16","North Texas","30","404","13.46667","0.1","0.267","0.26","0.6114","0.4","343","11.43333","0.62","0.2267","0.84","0.4169","0.63","130","4.33333","0.08","0.0859","0.1","0.3462","0.47","482","16.06667","0.44","0.3186","0.75","0.3714","0.94","153","5.1","0.53","0.1011","0.74","0.3137","0.18","1040","34.66667","0.15","0.6874","0.61","0.5663","0.65"
"275","1","104001","11","7","North Florida","28","384","13.71429","0.12","0.249","0.15","0.5807","0.16","299","10.67857","0.47","0.1939","0.56","0.398","0.41","98","3.5","0.04","0.0636","0.04","0.3163","0.23","612","21.85714","0.96","0.3969","0.99","0.3154","0.32","149","5.32143","0.61","0.0966","0.66","0.3557","0.53","1145","40.89286","0.7","0.7425","0.88","0.517","0.12"
"162","52","104000","23","13","North Dakota St.","31","496","16","0.37","0.2823","0.4","0.6411","0.68","410","13.22581","0.87","0.2334","0.88","0.4341","0.77","203","6.54839","0.28","0.1155","0.29","0.3498","0.52","457","14.74194","0.27","0.2601","0.28","0.3392","0.64","188","6.06452","0.81","0.107","0.82","0.3883","0.79","1144","36.90323","0.34","0.6511","0.36","0.5782","0.79"
"348","52","103999","6","2","North Dakota","29","435","15","0.24","0.256","0.2","0.5655","0.08","360","12.41379","0.78","0.2119","0.73","0.3639","0.16","152","5.24138","0.13","0.0895","0.11","0.3092","0.17","586","20.2069","0.9","0.3449","0.88","0.3259","0.43","165","5.68966","0.71","0.0971","0.68","0.3636","0.6","1187","40.93103","0.7","0.6986","0.69","0.5244","0.16"
"17","53","103996","29","15","North Carolina","39","744","19.07692","0.83","0.3088","0.64","0.6035","0.32","418","10.71795","0.47","0.1735","0.34","0.4115","0.58","330","8.46154","0.61","0.137","0.51","0.3848","0.82","734","18.82051","0.78","0.3047","0.65","0.3433","0.71","183","4.69231","0.4","0.076","0.3","0.4153","0.93","1661","42.58974","0.85","0.6895","0.62","0.5665","0.65"
"316","1","103995","8","2","North Ala.","26","327","12.57692","0.05","0.2045","0.02","0.4862","0","438","16.84615","0.99","0.2739","0.98","0.4384","0.8","198","7.61538","0.48","0.1238","0.39","0.3081","0.16","519","19.96154","0.89","0.3246","0.78","0.2678","0.02","117","4.5","0.35","0.0732","0.25","0.4017","0.88","963","37.03846","0.35","0.6023","0.12","0.4548","0"
"169","5","103994","19","10","Norfolk St.","22","342","15.54545","0.29","0.2745","0.33","0.6316","0.62","275","12.5","0.8","0.2207","0.8","0.4509","0.86","190","8.63636","0.63","0.1525","0.64","0.3316","0.34","356","16.18182","0.46","0.2857","0.49","0.3287","0.48","83","3.77273","0.16","0.0666","0.17","0.3373","0.38","781","35.5","0.22","0.6268","0.22","0.5551","0.49"
"192","72","103992","21","11","Nicholls","29","548","18.89655","0.81","0.2932","0.5","0.7117","0.99","304","10.48276","0.43","0.1627","0.23","0.4013","0.45","314","10.82759","0.86","0.168","0.77","0.3885","0.84","540","18.62069","0.77","0.2889","0.53","0.3204","0.37","163","5.62069","0.69","0.0872","0.51","0.3252","0.26","1251","43.13793","0.88","0.6693","0.5","0.5827","0.83"
"195","19","103991","14","9","Niagara","29","543","18.72414","0.79","0.3387","0.88","0.593","0.22","252","8.68966","0.13","0.1572","0.16","0.3571","0.13","229","7.89655","0.52","0.1429","0.57","0.3581","0.59","394","13.58621","0.15","0.2458","0.18","0.3401","0.66","183","6.31034","0.86","0.1142","0.91","0.3443","0.46","1122","38.68966","0.53","0.6999","0.7","0.5504","0.43"
"267","72","103986","18","10","New Orleans","29","657","22.65517","0.99","0.3872","0.98","0.6317","0.62","331","11.41379","0.62","0.1951","0.58","0.4018","0.46","332","11.44828","0.89","0.1956","0.88","0.3494","0.51","281","9.68966","0","0.1656","0","0.3132","0.29","96","3.31034","0.07","0.0566","0.07","0.2917","0.07","1034","35.65517","0.23","0.6093","0.15","0.5696","0.7"
"78","36","103985","27","13","New Mexico St.","31","538","17.35484","0.57","0.3143","0.71","0.6599","0.82","283","9.12903","0.18","0.1653","0.26","0.424","0.68","186","6","0.21","0.1086","0.24","0.3333","0.36","532","17.16129","0.61","0.3107","0.68","0.3308","0.5","173","5.58065","0.68","0.1011","0.74","0.341","0.42","1243","40.09677","0.66","0.7261","0.82","0.5692","0.69"
"165","87","103984","13","5","New Mexico","30","483","16.1","0.38","0.2692","0.28","0.6046","0.33","294","9.8","0.28","0.1639","0.25","0.4116","0.58","338","11.26667","0.88","0.1884","0.86","0.3639","0.66","558","18.6","0.76","0.311","0.69","0.3244","0.41","120","4","0.19","0.0669","0.17","0.425","0.96","1162","38.73333","0.54","0.6477","0.34","0.5521","0.46"
"234","18","103981","15","10","New Hampshire","26","357","13.73077","0.12","0.2445","0.12","0.605","0.34","321","12.34615","0.77","0.2199","0.79","0.4548","0.89","181","6.96154","0.36","0.124","0.4","0.2818","0.04","449","17.26923","0.62","0.3075","0.67","0.3563","0.84","151","5.80769","0.73","0.1034","0.76","0.3974","0.83","958","36.84615","0.33","0.6562","0.4","0.5699","0.7"
"125","87","103979","13","6","Nevada","30","529","17.63333","0.61","0.3079","0.64","0.6181","0.47","313","10.43333","0.41","0.1822","0.44","0.4058","0.51","252","8.4","0.6","0.1467","0.61","0.4246","0.98","456","15.2","0.3","0.2654","0.31","0.3202","0.36","168","5.6","0.68","0.0978","0.7","0.3571","0.55","1153","38.43333","0.49","0.6711","0.52","0.5516","0.44"
"145","73","103977","10","4","Nebraska","32","663","20.71875","0.94","0.3536","0.93","0.629","0.58","296","9.25","0.2","0.1579","0.17","0.3986","0.41","214","6.6875","0.31","0.1141","0.27","0.3411","0.43","527","16.46875","0.51","0.2811","0.43","0.3131","0.29","174","5.4375","0.64","0.0928","0.6","0.3391","0.39","1365","42.65625","0.86","0.728","0.83","0.5516","0.44"
"174","55","103972","21","14","Navy","31","517","16.67742","0.48","0.2992","0.56","0.6035","0.32","397","12.80645","0.83","0.2297","0.86","0.3955","0.38","274","8.83871","0.65","0.1586","0.68","0.3248","0.29","445","14.35484","0.22","0.2575","0.26","0.3191","0.35","95","3.06452","0.05","0.055","0.06","0.3474","0.48","1057","34.09677","0.13","0.6117","0.17","0.5435","0.36"
"332","18","103967","11","6","NJIT","28","514","18.35714","0.73","0.3338","0.86","0.5642","0.08","258","9.21429","0.19","0.1675","0.28","0.3527","0.11","216","7.71429","0.5","0.1403","0.55","0.3009","0.12","469","16.75","0.55","0.3045","0.64","0.3284","0.47","82","2.92857","0.04","0.0532","0.04","0.3171","0.2","1066","38.07143","0.46","0.6922","0.64","0.5253","0.17"
"139","53","103966","11","4","NC State","32","545","17.03125","0.55","0.2729","0.31","0.622","0.51","393","12.28125","0.75","0.1968","0.6","0.3562","0.12","276","8.625","0.63","0.1382","0.53","0.2826","0.05","577","18.03125","0.72","0.2889","0.53","0.3172","0.33","205","6.40625","0.87","0.1027","0.76","0.4098","0.92","1328","41.5","0.75","0.665","0.46","0.5569","0.51"
"290","5","103963","12","5","N.C. Central","21","373","17.7619","0.63","0.3114","0.67","0.6139","0.43","242","11.52381","0.66","0.202","0.66","0.3884","0.34","175","8.33333","0.58","0.1461","0.6","0.2971","0.1","336","16","0.41","0.2805","0.42","0.3036","0.18","71","3.38095","0.09","0.0593","0.1","0.2958","0.09","781","37.19048","0.36","0.6519","0.37","0.5294","0.2"
"286","37","103962","12","6","N.C. A&T","29","537","18.51724","0.75","0.3151","0.72","0.5698","0.1","302","10.41379","0.4","0.1772","0.38","0.3808","0.28","282","9.72414","0.77","0.1655","0.75","0.3546","0.56","485","16.72414","0.54","0.2846","0.47","0.3093","0.24","98","3.37931","0.09","0.0575","0.08","0.3265","0.28","1120","38.62069","0.52","0.6573","0.41","0.517","0.12"
"29","15","103960","30","17","Murray St.","30","547","18.23333","0.71","0.3047","0.59","0.6143","0.43","377","12.56667","0.8","0.21","0.71","0.4907","0.98","191","6.36667","0.26","0.1064","0.22","0.3927","0.87","518","17.26667","0.62","0.2886","0.53","0.3475","0.78","161","5.36667","0.63","0.0897","0.55","0.3602","0.57","1227","40.9","0.7","0.6836","0.58","0.5648","0.63"
"254","3","103958","14","10","Mount St. Mary's","29","515","17.75862","0.63","0.3179","0.75","0.5631","0.07","318","10.96552","0.54","0.1963","0.59","0.4245","0.69","295","10.17241","0.81","0.1821","0.84","0.3797","0.79","284","9.7931","0","0.1753","0","0.3099","0.25","200","6.89655","0.94","0.1235","0.96","0.385","0.76","1007","34.72414","0.16","0.6216","0.2","0.5367","0.28"
"300","5","103949","3","2","Morgan St.","12","234","19.5","0.87","0.3133","0.7","0.5556","0.04","169","14.08333","0.93","0.2262","0.84","0.3373","0.05","126","10.5","0.83","0.1687","0.78","0.381","0.8","177","14.75","0.27","0.2369","0.13","0.2486","0.01","39","3.25","0.07","0.0522","0.04","0.2051","0","452","37.66667","0.41","0.6051","0.13","0.4602","0.01"
"115","15","103947","11","6","Morehead St.","20","325","16.25","0.41","0.2891","0.46","0.64","0.67","240","12","0.72","0.2135","0.75","0.3792","0.27","120","6","0.21","0.1068","0.22","0.3583","0.59","352","17.6","0.66","0.3132","0.7","0.3381","0.63","87","4.35","0.3","0.0774","0.34","0.3678","0.64","764","38.2","0.48","0.6797","0.56","0.5687","0.68"
"128","61","103941","27","16","Montana St.","33","495","15","0.24","0.2744","0.33","0.6586","0.81","431","13.06061","0.86","0.2389","0.9","0.4478","0.84","219","6.63636","0.3","0.1214","0.37","0.3927","0.87","465","14.09091","0.2","0.2578","0.26","0.3548","0.82","192","5.81818","0.73","0.1064","0.8","0.3958","0.82","1154","34.9697","0.18","0.6397","0.29","0.5958","0.92"
"257","61","103940","18","11","Montana","29","332","11.44828","0.02","0.2156","0.03","0.6837","0.94","465","16.03448","0.98","0.3019","1","0.4387","0.8","191","6.58621","0.29","0.124","0.4","0.3246","0.29","428","14.75862","0.27","0.2779","0.4","0.3435","0.72","123","4.24138","0.26","0.0799","0.37","0.3252","0.26","884","30.48276","0.03","0.574","0.07","0.5741","0.75"
"140","19","103937","21","11","Monmouth","34","556","16.35294","0.43","0.2903","0.47","0.5791","0.15","381","11.20588","0.58","0.199","0.63","0.3806","0.28","327","9.61765","0.75","0.1708","0.79","0.3609","0.63","512","15.05882","0.29","0.2674","0.33","0.3398","0.66","139","4.08824","0.22","0.0726","0.24","0.3022","0.12","1207","35.5","0.22","0.6303","0.24","0.5352","0.25"
"72","54","103930","23","13","Missouri St.","33","464","14.06061","0.14","0.2414","0.1","0.7004","0.98","419","12.69697","0.82","0.218","0.78","0.4893","0.98","320","9.69697","0.77","0.1665","0.76","0.3969","0.89","561","17","0.58","0.2919","0.56","0.3672","0.93","158","4.78788","0.44","0.0822","0.41","0.3544","0.52","1183","35.84848","0.24","0.6155","0.19","0.6069","0.96"
"151","89","103928","12","5","Missouri","32","528","16.5","0.45","0.2966","0.54","0.6705","0.88","378","11.8125","0.7","0.2124","0.73","0.3836","0.3","294","9.1875","0.7","0.1652","0.75","0.3197","0.25","436","13.625","0.15","0.2449","0.18","0.2661","0.02","143","4.46875","0.34","0.0803","0.38","0.3287","0.29","1108","34.625","0.15","0.6225","0.21","0.5402","0.32"
"355","39","103927","2","2","Mississippi Val.","24","405","16.875","0.52","0.2799","0.38","0.5605","0.06","258","10.75","0.48","0.1783","0.39","0.3295","0.03","231","9.625","0.75","0.1596","0.7","0.3463","0.47","395","16.45833","0.51","0.273","0.38","0.3038","0.18","154","6.41667","0.88","0.1064","0.8","0.3247","0.26","958","39.91667","0.64","0.6621","0.44","0.5047","0.04"
"60","89","103926","18","8","Mississippi St.","34","611","17.97059","0.67","0.3231","0.79","0.6694","0.87","375","11.02941","0.55","0.1983","0.62","0.4453","0.83","373","10.97059","0.86","0.1973","0.89","0.3405","0.43","390","11.47059","0.02","0.2062","0.03","0.2923","0.08","142","4.17647","0.24","0.0751","0.29","0.3028","0.12","1143","33.61765","0.11","0.6044","0.13","0.5639","0.62"
"109","73","103921","13","4","Minnesota","30","471","15.7","0.31","0.2772","0.35","0.5711","0.11","220","7.33333","0.02","0.1295","0.03","0.3864","0.32","372","12.4","0.93","0.219","0.94","0.4194","0.96","508","16.93333","0.56","0.299","0.6","0.3563","0.84","127","4.23333","0.25","0.0747","0.28","0.4094","0.91","1107","36.9","0.34","0.6516","0.37","0.5601","0.56"
"333","59","103917","10","8","Milwaukee","31","396","12.77419","0.06","0.2285","0.06","0.6313","0.62","363","11.70968","0.69","0.2095","0.7","0.4077","0.53","373","12.03226","0.92","0.2152","0.93","0.3753","0.76","495","15.96774","0.4","0.2856","0.49","0.303","0.17","106","3.41935","0.1","0.0612","0.11","0.3962","0.82","997","32.16129","0.07","0.5753","0.07","0.5396","0.32"
"95","88","103908","24","13","Middle Tenn.","32","604","18.875","0.81","0.3299","0.84","0.6689","0.86","273","8.53125","0.11","0.1491","0.09","0.337","0.05","174","5.4375","0.15","0.095","0.16","0.2874","0.07","617","19.28125","0.82","0.337","0.84","0.3225","0.39","163","5.09375","0.53","0.089","0.54","0.3558","0.53","1384","43.25","0.89","0.7559","0.92","0.5704","0.71"
"38","73","103903","23","11","Michigan St.","36","571","15.86111","0.34","0.2773","0.35","0.6305","0.6","331","9.19444","0.19","0.1608","0.2","0.4109","0.58","463","12.86111","0.95","0.2249","0.95","0.3909","0.86","504","14","0.19","0.2448","0.18","0.3889","0.98","190","5.27778","0.59","0.0923","0.59","0.3474","0.48","1265","35.13889","0.19","0.6144","0.18","0.5953","0.91"
"27","73","103902","19","11","Michigan","34","551","16.20588","0.4","0.2816","0.39","0.6788","0.92","459","13.5","0.89","0.2345","0.88","0.4292","0.73","318","9.35294","0.71","0.1625","0.72","0.4088","0.94","480","14.11765","0.2","0.2453","0.18","0.3479","0.78","149","4.38235","0.31","0.0761","0.3","0.3087","0.16","1180","34.70588","0.16","0.603","0.13","0.5877","0.87"
"256","2","103900","14","8","Miami (OH)","29","405","13.96552","0.13","0.2263","0.06","0.6148","0.44","286","9.86207","0.3","0.1598","0.18","0.4685","0.94","340","11.72414","0.91","0.1899","0.87","0.3735","0.75","602","20.75862","0.93","0.3363","0.84","0.3223","0.38","157","5.41379","0.64","0.0877","0.51","0.4204","0.94","1164","40.13793","0.66","0.6503","0.35","0.549","0.41"
"47","53","103899","26","14","Miami (FL)","37","663","17.91892","0.65","0.3104","0.66","0.6727","0.89","372","10.05405","0.33","0.1742","0.35","0.4758","0.96","343","9.27027","0.71","0.1606","0.71","0.3819","0.8","593","16.02703","0.42","0.2776","0.4","0.3457","0.75","163","4.40541","0.32","0.0763","0.31","0.3129","0.18","1421","38.40541","0.49","0.6653","0.46","0.5852","0.86"
"291","3","103896","14","9","Merrimack","29","391","13.48276","0.1","0.2541","0.19","0.6624","0.83","356","12.27586","0.75","0.2313","0.87","0.3652","0.17","170","5.86207","0.18","0.1105","0.25","0.2824","0.05","458","15.7931","0.37","0.2976","0.59","0.321","0.37","164","5.65517","0.7","0.1066","0.81","0.3659","0.63","1013","34.93103","0.17","0.6582","0.41","0.5622","0.59"
"191","38","103892","16","8","Mercer","31","461","14.87097","0.22","0.2744","0.33","0.6443","0.71","272","8.77419","0.14","0.1619","0.22","0.4375","0.79","237","7.64516","0.49","0.1411","0.56","0.4051","0.93","582","18.77419","0.78","0.3464","0.89","0.3711","0.94","128","4.12903","0.24","0.0762","0.31","0.2734","0.04","1171","37.77419","0.43","0.697","0.68","0.5751","0.76"
"31","17","103891","22","13","Memphis","33","671","20.33333","0.93","0.3541","0.93","0.6632","0.83","345","10.45455","0.42","0.1821","0.44","0.3884","0.34","302","9.15152","0.69","0.1594","0.7","0.3477","0.49","427","12.93939","0.09","0.2253","0.08","0.3372","0.61","149","4.51515","0.35","0.0786","0.36","0.4094","0.91","1248","37.81818","0.44","0.6586","0.42","0.603","0.95"
"313","72","103882","11","4","McNeese","29","633","21.82759","0.97","0.3615","0.95","0.6177","0.46","298","10.27586","0.36","0.1702","0.3","0.3758","0.24","235","8.10345","0.56","0.1342","0.49","0.3362","0.39","426","14.68966","0.26","0.2433","0.16","0.3052","0.2","159","5.48276","0.66","0.0908","0.57","0.3082","0.15","1218","42","0.8","0.6956","0.66","0.5415","0.34"
"178","4","103876","15","7","Massachusetts","32","600","18.75","0.8","0.3156","0.73","0.56","0.06","264","8.25","0.07","0.1389","0.06","0.4053","0.5","218","6.8125","0.34","0.1147","0.28","0.3486","0.5","673","21.03125","0.94","0.354","0.92","0.3759","0.96","146","4.5625","0.36","0.0768","0.32","0.3493","0.49","1419","44.34375","0.92","0.7464","0.89","0.5581","0.52"
"90","73","103871","15","7","Maryland","32","544","17","0.54","0.2982","0.55","0.6287","0.58","361","11.28125","0.59","0.1979","0.62","0.3906","0.36","242","7.5625","0.47","0.1327","0.48","0.3554","0.56","587","18.34375","0.74","0.3218","0.77","0.3322","0.54","88","2.75","0.03","0.0482","0.03","0.2955","0.09","1221","38.15625","0.47","0.6694","0.5","0.5516","0.44"
"242","88","103865","12","4","Marshall","31","519","16.74194","0.49","0.2663","0.25","0.7303","1","319","10.29032","0.37","0.1637","0.24","0.3918","0.36","348","11.22581","0.88","0.1786","0.82","0.3276","0.31","557","17.96774","0.71","0.2858","0.49","0.3034","0.18","204","6.58065","0.91","0.1047","0.79","0.2941","0.08","1282","41.35484","0.74","0.6578","0.41","0.5647","0.63"
"50","29","103863","19","11","Marquette","32","586","18.3125","0.72","0.306","0.61","0.6416","0.68","318","9.9375","0.31","0.1661","0.27","0.3931","0.37","210","6.5625","0.28","0.1097","0.25","0.4048","0.92","575","17.96875","0.71","0.3003","0.61","0.3339","0.56","225","7.03125","0.95","0.1175","0.92","0.3689","0.66","1387","43.34375","0.89","0.7243","0.82","0.5685","0.67"
"210","19","103862","14","9","Marist","30","544","18.13333","0.69","0.3132","0.7","0.5993","0.28","342","11.4","0.61","0.1969","0.6","0.4123","0.59","197","6.56667","0.28","0.1134","0.26","0.3604","0.62","492","16.4","0.5","0.2832","0.45","0.3577","0.86","161","5.36667","0.63","0.0927","0.6","0.3043","0.13","1198","39.93333","0.64","0.6897","0.62","0.5538","0.47"
"249","19","103855","15","8","Manhattan","29","537","18.51724","0.75","0.3367","0.87","0.5736","0.12","317","10.93103","0.53","0.1987","0.63","0.4606","0.92","215","7.41379","0.44","0.1348","0.5","0.3767","0.78","349","12.03448","0.04","0.2188","0.06","0.298","0.13","177","6.10345","0.81","0.111","0.89","0.2994","0.11","1063","36.65517","0.3","0.6665","0.47","0.5113","0.08"
"353","18","103850","6","3","Maine","26","366","14.07692","0.14","0.2505","0.17","0.6011","0.29","261","10.03846","0.33","0.1786","0.39","0.3793","0.27","270","10.38462","0.82","0.1848","0.85","0.3815","0.8","456","17.53846","0.65","0.3121","0.7","0.2939","0.09","107","4.11538","0.23","0.0732","0.25","0.3832","0.75","930","35.76923","0.24","0.6366","0.27","0.5188","0.13"
"209","30","103835","11","3","LMU (CA)","28","444","15.85714","0.34","0.2894","0.46","0.6554","0.79","331","11.82143","0.7","0.2158","0.76","0.4079","0.54","174","6.21429","0.24","0.1134","0.26","0.4023","0.91","462","16.5","0.52","0.3012","0.62","0.3463","0.76","122","4.35714","0.3","0.0795","0.37","0.3279","0.29","1029","36.75","0.32","0.6708","0.51","0.5743","0.75"
"260","55","103834","14","8","Loyola Maryland","29","464","16","0.37","0.2861","0.44","0.6767","0.91","318","10.96552","0.54","0.1961","0.59","0.4151","0.61","221","7.62069","0.48","0.1363","0.51","0.3303","0.33","468","16.13793","0.45","0.2885","0.53","0.3056","0.2","150","5.17241","0.56","0.0925","0.59","0.3667","0.63","1083","37.34483","0.37","0.6677","0.48","0.5656","0.64"
"28","54","103833","19","12","Loyola Chicago","26","481","18.5","0.74","0.3465","0.91","0.6216","0.51","235","9.03846","0.18","0.1693","0.29","0.4128","0.6","68","2.61538","0.01","0.049","0.01","0.2941","0.09","502","19.30769","0.82","0.3617","0.94","0.3426","0.7","102","3.92308","0.17","0.0735","0.26","0.4608","0.99","1085","41.73077","0.78","0.7817","0.98","0.5783","0.79"
