"NET Ranking","conferenceId","teamId","Wins","confWins","teamMarket","GP*","ATR2 FGA","ATR2 FGA/G","ATR2 FGA/G %ile","ATR2 FGA%","ATR2 FGA% %ile","ATR2 FG%","ATR2 FG% %ile","PAINT2 FGA","PAINT2 FGA/G","PAINT2 FGA/G %ile","PAINT2 FGA%","PAINT2 FGA% %ile","PAINT2 FG%","PAINT2 FG% %ile","MID2 FGA","MID2 FGA/G","MID2 FGA/G %ile","MID2 FGA%","MID2 FGA% %ile","MID2 FG%","MID2 FG% %ile","ATB3 FGA","ATB3 FGA/G","ATB3 FGA/G %ile","ATB3 FGA%","ATB3 FGA% %ile","ATB3 FG%","ATB3 FG% %ile","C3 FGA","C3 FGA/G","C3 FGA/G %ile","C3 FGA%","C3 FGA% %ile","C3 FG%","C3 FG% %ile","Rim + 3s FGA","Rim + 3s FGA/G","Rim + 3s FGA/G %ile","Rim + 3s FGA%","Rim + 3s FGA% %ile","Rim + 3s eFG%","Rim + 3s eFG% %ile"
"","15","104313","6","2","Tennessee St.","16","260","16.25","0.44","0.2931","0.52","0.6346","0.59","206","12.875","0.8","0.2322","0.86","0.4029","0.53","111","6.9375","0.34","0.1251","0.37","0.2883","0.1","238","14.875","0.27","0.2683","0.33","0.3403","0.69","72","4.5","0.38","0.0812","0.44","0.2778","0.1","570","35.625","0.27","0.6426","0.38","0.5553","0.51"
"","89","104312","15","8","Tennessee","27","325","12.03704","0.05","0.2211","0.08","0.7077","0.97","381","14.11111","0.95","0.2592","0.97","0.399","0.5","241","8.92593","0.6","0.1639","0.64","0.3651","0.71","433","16.03704","0.44","0.2946","0.59","0.3118","0.32","90","3.33333","0.09","0.0612","0.12","0.3","0.19","848","31.40741","0.06","0.5769","0.09","0.5578","0.54"
"","17","104311","14","6","Temple","31","539","17.3871","0.64","0.2925","0.51","0.564","0.07","364","11.74194","0.67","0.1975","0.61","0.3901","0.39","295","9.51613","0.65","0.1601","0.62","0.3051","0.19","457","14.74194","0.26","0.248","0.21","0.2976","0.17","187","6.03226","0.81","0.1015","0.78","0.385","0.76","1184","38.19355","0.49","0.6424","0.37","0.5203","0.15"
"","60","104306","16","7","TCU","31","458","14.77419","0.22","0.2643","0.28","0.6223","0.49","293","9.45161","0.28","0.1691","0.29","0.3618","0.19","235","7.58065","0.4","0.1356","0.44","0.2936","0.12","522","16.83871","0.55","0.3012","0.65","0.3487","0.79","225","7.25806","0.96","0.1298","0.97","0.3644","0.6","1205","38.87097","0.55","0.6953","0.68","0.5651","0.66"
"","53","104303","18","10","Syracuse","32","432","13.5","0.12","0.2315","0.1","0.7199","0.99","392","12.25","0.73","0.2101","0.71","0.3903","0.4","256","8","0.47","0.1372","0.45","0.3516","0.6","653","20.40625","0.9","0.3499","0.9","0.3338","0.6","132","4.125","0.26","0.0707","0.23","0.303","0.2","1218","38.0625","0.48","0.6527","0.42","0.5743","0.76"
"","18","104298","20","11","Stony Brook","31","384","12.3871","0.06","0.2167","0.06","0.5807","0.13","359","11.58065","0.65","0.2026","0.65","0.415","0.66","274","8.83871","0.59","0.1546","0.58","0.3394","0.47","603","19.45161","0.84","0.3403","0.88","0.3035","0.22","151","4.87097","0.51","0.0852","0.51","0.457","0.98","1139","36.74194","0.35","0.6428","0.38","0.5277","0.2"
"","1","104293","13","8","Stetson","28","455","16.25","0.44","0.3206","0.76","0.6462","0.68","302","10.78571","0.52","0.2128","0.73","0.4073","0.59","213","7.60714","0.4","0.1501","0.55","0.3192","0.3","350","12.5","0.07","0.2467","0.2","0.3171","0.4","97","3.46429","0.11","0.0684","0.19","0.3608","0.57","904","32.28571","0.08","0.6371","0.33","0.5708","0.72"
"","74","104290","20","9","Stanford","32","664","20.75","0.91","0.3847","0.96","0.6431","0.66","314","9.8125","0.35","0.1819","0.46","0.3694","0.24","140","4.375","0.07","0.0811","0.08","0.2857","0.09","481","15.03125","0.3","0.2787","0.41","0.3638","0.92","126","3.9375","0.22","0.073","0.26","0.4127","0.9","1272","39.75","0.63","0.737","0.87","0.6034","0.95"
"","29","104270","17","6","St. John's (NY)","31","607","19.58065","0.86","0.2975","0.58","0.5898","0.18","422","13.6129","0.88","0.2069","0.69","0.3626","0.2","381","12.29032","0.9","0.1868","0.8","0.3202","0.31","481","15.51613","0.37","0.2358","0.14","0.3077","0.27","147","4.74194","0.45","0.0721","0.24","0.3605","0.56","1237","39.90323","0.65","0.6064","0.19","0.5331","0.27"
"","3","104268","13","7","St. Francis Brooklyn","30","488","16.26667","0.45","0.2689","0.32","0.6066","0.32","361","12.03333","0.7","0.1989","0.62","0.4017","0.52","337","11.23333","0.85","0.1857","0.79","0.3709","0.74","455","15.16667","0.32","0.2507","0.24","0.2923","0.12","173","5.76667","0.78","0.0953","0.69","0.289","0.14","1117","37.23333","0.4","0.6154","0.23","0.5121","0.1"
"","4","104263","17","11","St. Bonaventure","28","545","19.46429","0.85","0.3337","0.85","0.5963","0.22","314","11.21429","0.58","0.1923","0.56","0.3535","0.15","221","7.89286","0.45","0.1353","0.43","0.3801","0.8","419","14.96429","0.28","0.2566","0.27","0.3198","0.43","134","4.78571","0.47","0.0821","0.46","0.3806","0.74","1098","39.21429","0.58","0.6724","0.53","0.5487","0.43"
"","61","104249","17","9","Southern Utah","30","652","21.73333","0.95","0.3844","0.96","0.5813","0.14","291","9.7","0.33","0.1716","0.32","0.4124","0.65","221","7.36667","0.39","0.1303","0.4","0.3348","0.42","388","12.93333","0.11","0.2288","0.12","0.3067","0.25","143","4.76667","0.46","0.0843","0.5","0.3497","0.47","1184","39.46667","0.6","0.6981","0.7","0.5342","0.28"
"","39","104248","15","12","Southern U.","25","428","17.12","0.61","0.3023","0.63","0.6799","0.9","313","12.52","0.75","0.221","0.8","0.3866","0.36","257","10.28","0.74","0.1815","0.78","0.3191","0.3","319","12.76","0.09","0.2253","0.09","0.3135","0.35","98","3.92","0.21","0.0692","0.2","0.3061","0.23","846","33.84","0.14","0.5975","0.15","0.5745","0.76"
"","88","104245","0","0","Southern Miss.","12","201","16.75","0.55","0.2896","0.48","0.6119","0.36","103","8.58333","0.14","0.1484","0.12","0.4369","0.81","198","16.5","0.99","0.2853","0.99","0.3636","0.7","138","11.5","0.03","0.1988","0.02","0.2536","0.02","54","4.5","0.38","0.0778","0.37","0.3889","0.79","393","32.75","0.1","0.5663","0.05","0.5267","0.19"
"","54","104242","15","9","Southern Ill.","25","403","16.12","0.41","0.3161","0.72","0.6179","0.44","244","9.76","0.34","0.1914","0.55","0.3934","0.43","122","4.88","0.09","0.0957","0.13","0.2787","0.05","376","15.04","0.31","0.2949","0.6","0.3617","0.91","130","5.2","0.62","0.102","0.79","0.3462","0.45","909","36.36","0.32","0.7129","0.79","0.5726","0.74"
"","74","104240","22","11","Southern California","31","604","19.48387","0.85","0.3393","0.87","0.6142","0.38","369","11.90323","0.68","0.2073","0.69","0.3875","0.37","235","7.58065","0.4","0.132","0.41","0.2851","0.08","444","14.32258","0.22","0.2494","0.22","0.3536","0.83","128","4.12903","0.26","0.0719","0.24","0.3359","0.4","1176","37.93548","0.47","0.6607","0.47","0.5706","0.71"
"","72","104237","8","5","Southeastern La.","27","348","12.88889","0.09","0.2132","0.05","0.6264","0.52","327","12.11111","0.7","0.2004","0.64","0.4098","0.62","368","13.62963","0.96","0.2255","0.93","0.3913","0.88","469","17.37037","0.66","0.2874","0.5","0.29","0.1","120","4.44444","0.35","0.0735","0.27","0.2917","0.16","937","34.7037","0.2","0.5741","0.08","0.5064","0.07"
"","15","104235","1","0","Southeast Mo. St.","15","257","17.13333","0.62","0.3089","0.68","0.5759","0.11","144","9.6","0.31","0.1731","0.35","0.3542","0.15","146","9.73333","0.68","0.1755","0.74","0.3082","0.22","224","14.93333","0.28","0.2692","0.34","0.2991","0.18","60","4","0.23","0.0721","0.24","0.3333","0.39","542","36.13333","0.31","0.6514","0.42","0.5138","0.11"
"","17","104234","14","7","South Fla.","30","478","15.93333","0.38","0.2999","0.62","0.59","0.18","324","10.8","0.52","0.2033","0.66","0.3364","0.09","174","5.8","0.18","0.1092","0.24","0.3563","0.65","473","15.76667","0.4","0.2967","0.62","0.3108","0.31","145","4.83333","0.5","0.091","0.62","0.3034","0.2","1096","36.53333","0.33","0.6876","0.61","0.5187","0.14"
"","52","104233","22","13","South Dakota St.","30","646","21.53333","0.94","0.3715","0.94","0.6687","0.85","358","11.93333","0.68","0.2059","0.68","0.4665","0.93","103","3.43333","0.03","0.0592","0.03","0.3495","0.58","531","17.7","0.69","0.3053","0.67","0.354","0.83","101","3.36667","0.1","0.0581","0.08","0.3564","0.53","1278","42.6","0.87","0.7349","0.87","0.6009","0.94"
"","52","104231","20","10","South Dakota","29","470","16.2069","0.43","0.2921","0.51","0.6298","0.55","374","12.89655","0.8","0.2324","0.86","0.5","0.99","236","8.13793","0.49","0.1467","0.53","0.3729","0.76","445","15.34483","0.34","0.2766","0.39","0.3865","0.98","83","2.86207","0.03","0.0516","0.04","0.3855","0.77","999","34.44828","0.17","0.6209","0.25","0.6041","0.96"
"","5","104230","1","0","South Carolina St.","7","94","13.42857","0.11","0.248","0.17","0.4362","0","66","9.42857","0.27","0.1741","0.37","0.4242","0.74","92","13.14286","0.94","0.2427","0.97","0.3478","0.56","101","14.42857","0.23","0.2665","0.32","0.297","0.17","26","3.71429","0.16","0.0686","0.2","0.1538","0","221","31.57143","0.06","0.5831","0.11","0.4163","0"
"","89","104229","5","3","South Carolina","13","213","16.38462","0.48","0.2781","0.38","0.7089","0.97","180","13.84615","0.91","0.235","0.87","0.3333","0.08","144","11.07692","0.83","0.188","0.81","0.3958","0.92","171","13.15385","0.14","0.2232","0.07","0.3099","0.29","58","4.46154","0.36","0.0757","0.34","0.3966","0.83","442","34","0.15","0.577","0.09","0.5995","0.93"
"","62","104228","18","13","South Alabama","25","530","21.2","0.93","0.4012","0.98","0.6019","0.26","185","7.4","0.03","0.14","0.08","0.4108","0.63","214","8.56","0.54","0.162","0.63","0.3832","0.82","304","12.16","0.05","0.2301","0.13","0.3059","0.24","88","3.52","0.11","0.0666","0.16","0.3977","0.83","922","36.88","0.37","0.698","0.7","0.5542","0.5"
"","19","104219","20","15","Siena","28","603","21.53571","0.94","0.3921","0.97","0.6053","0.29","203","7.25","0.02","0.132","0.03","0.3892","0.38","217","7.75","0.43","0.1411","0.48","0.3917","0.89","392","14","0.2","0.2549","0.26","0.3699","0.96","122","4.35714","0.32","0.0793","0.41","0.3689","0.64","1118","39.92857","0.66","0.7269","0.84","0.5814","0.82"
"","29","104210","21","13","Seton Hall","29","566","19.51724","0.85","0.3333","0.85","0.6413","0.65","278","9.58621","0.3","0.1637","0.26","0.3705","0.24","165","5.68966","0.16","0.0972","0.14","0.3758","0.78","521","17.96552","0.73","0.3068","0.68","0.3321","0.57","167","5.75862","0.77","0.0984","0.73","0.3413","0.42","1255","43.27586","0.9","0.7391","0.89","0.5641","0.64"
"","36","104209","14","7","Seattle U","27","391","14.48148","0.18","0.2336","0.1","0.5934","0.21","415","15.37037","0.99","0.2479","0.94","0.3928","0.42","239","8.85185","0.59","0.1428","0.5","0.2803","0.06","449","16.62963","0.52","0.2682","0.33","0.294","0.14","180","6.66667","0.91","0.1075","0.85","0.3611","0.57","1020","37.77778","0.46","0.6093","0.2","0.5172","0.13"
"","30","104203","20","6","Santa Clara","31","564","18.19355","0.74","0.3206","0.76","0.6241","0.5","390","12.58065","0.76","0.2217","0.8","0.4179","0.69","171","5.51613","0.14","0.0972","0.14","0.4152","0.98","506","16.32258","0.48","0.2877","0.5","0.332","0.57","128","4.12903","0.26","0.0728","0.26","0.4141","0.91","1198","38.64516","0.53","0.6811","0.57","0.5705","0.71"
"","87","104202","7","3","San Jose St.","28","453","16.17857","0.42","0.268","0.31","0.5563","0.05","234","8.35714","0.1","0.1385","0.07","0.406","0.56","226","8.07143","0.48","0.1337","0.41","0.3407","0.49","611","21.82143","0.96","0.3615","0.94","0.27","0.05","166","5.92857","0.8","0.0982","0.73","0.3855","0.77","1230","43.92857","0.94","0.7278","0.84","0.4841","0.03"
"","30","104201","21","9","San Francisco","32","589","18.40625","0.77","0.3071","0.67","0.6282","0.53","386","12.0625","0.7","0.2013","0.64","0.4249","0.74","118","3.6875","0.04","0.0615","0.04","0.3475","0.56","706","22.0625","0.96","0.3681","0.95","0.3258","0.51","118","3.6875","0.15","0.0615","0.12","0.3729","0.67","1414","44.1875","0.95","0.7372","0.88","0.5523","0.48"
"","87","104199","22","11","San Diego St.","24","357","14.875","0.24","0.2593","0.23","0.6891","0.92","239","9.95833","0.37","0.1736","0.36","0.3891","0.38","187","7.79167","0.44","0.1358","0.44","0.3743","0.77","466","19.41667","0.84","0.3384","0.87","0.397","0.99","127","5.29167","0.64","0.0922","0.65","0.378","0.72","951","39.625","0.62","0.6906","0.64","0.6262","0.99"
"","30","104197","9","2","San Diego","29","440","15.17241","0.27","0.2657","0.29","0.6159","0.4","318","10.96552","0.55","0.192","0.56","0.3679","0.23","327","11.27586","0.85","0.1975","0.85","0.3364","0.43","488","16.82759","0.55","0.2947","0.6","0.291","0.11","83","2.86207","0.03","0.0501","0.03","0.3614","0.58","1011","34.86207","0.21","0.6105","0.21","0.5232","0.17"
"","38","104196","10","4","Samford","28","559","19.96429","0.89","0.3378","0.87","0.6047","0.28","320","11.42857","0.62","0.1934","0.57","0.3156","0.03","238","8.5","0.53","0.1438","0.51","0.3403","0.48","414","14.78571","0.26","0.2502","0.23","0.3357","0.63","124","4.42857","0.35","0.0749","0.31","0.3548","0.51","1097","39.17857","0.58","0.6628","0.48","0.5583","0.56"
"","72","104195","18","11","Sam Houston","27","430","15.92593","0.38","0.2616","0.25","0.6372","0.61","261","9.66667","0.32","0.1588","0.22","0.4253","0.75","373","13.81481","0.97","0.2269","0.94","0.3887","0.86","397","14.7037","0.25","0.2415","0.18","0.335","0.62","180","6.66667","0.91","0.1095","0.87","0.3833","0.75","1010","37.40741","0.43","0.6144","0.22","0.5713","0.73"
"","19","104188","18","14","Saint Peter's","28","570","20.35714","0.9","0.3649","0.93","0.5035","0.01","326","11.64286","0.66","0.2087","0.7","0.3834","0.34","161","5.75","0.17","0.1031","0.18","0.2981","0.16","352","12.57143","0.08","0.2254","0.09","0.3551","0.84","153","5.46429","0.67","0.098","0.73","0.3333","0.39","1075","38.39286","0.51","0.6882","0.62","0.5126","0.1"
"","30","104185","26","11","Saint Mary's (CA)","33","546","16.54545","0.5","0.2928","0.52","0.663","0.81","446","13.51515","0.86","0.2391","0.9","0.4215","0.72","205","6.21212","0.24","0.1099","0.25","0.3463","0.55","506","15.33333","0.34","0.2713","0.35","0.4012","1","161","4.87879","0.51","0.0863","0.54","0.3416","0.42","1214","36.78788","0.36","0.6509","0.41","0.6182","0.98"
"","4","104183","23","12","Saint Louis","29","647","22.31034","0.96","0.3833","0.96","0.6476","0.71","353","12.17241","0.71","0.2091","0.71","0.3173","0.04","228","7.86207","0.45","0.1351","0.43","0.3465","0.55","337","11.62069","0.03","0.1996","0.02","0.3531","0.82","123","4.24138","0.29","0.0729","0.26","0.3008","0.19","1107","38.17241","0.49","0.6558","0.44","0.5899","0.88"
"","4","104181","6","2","Saint Joseph's","26","322","12.38462","0.06","0.2051","0.04","0.5745","0.1","377","14.5","0.96","0.2401","0.91","0.4695","0.94","87","3.34615","0.03","0.0554","0.01","0.2874","0.09","621","23.88462","1","0.3955","0.99","0.2963","0.16","163","6.26923","0.85","0.1038","0.81","0.2761","0.1","1106","42.53846","0.87","0.7045","0.73","0.4778","0.03"
"","3","104179","21","15","Saint Francis","30","487","16.23333","0.43","0.2685","0.31","0.6222","0.49","455","15.16667","0.99","0.2508","0.95","0.4571","0.9","327","10.9","0.81","0.1803","0.77","0.4037","0.96","409","13.63333","0.17","0.2255","0.09","0.3399","0.69","136","4.53333","0.4","0.075","0.32","0.4191","0.92","1032","34.4","0.17","0.5689","0.06","0.5785","0.8"
"","3","104175","20","13","Sacred Heart","31","525","16.93548","0.58","0.2893","0.48","0.6057","0.3","336","10.83871","0.53","0.1851","0.49","0.4315","0.79","243","7.83871","0.45","0.1339","0.41","0.3539","0.63","590","19.03226","0.8","0.3251","0.8","0.3186","0.42","121","3.90323","0.21","0.0667","0.16","0.3719","0.66","1236","39.87097","0.65","0.681","0.56","0.54","0.35"
"","61","104174","16","8","Sacramento St.","28","470","16.78571","0.56","0.307","0.67","0.5894","0.17","332","11.85714","0.68","0.2169","0.77","0.3614","0.19","295","10.53571","0.77","0.1927","0.83","0.3153","0.27","345","12.32143","0.06","0.2253","0.09","0.3101","0.3","87","3.10714","0.06","0.0568","0.07","0.3448","0.43","904","32.28571","0.08","0.5905","0.13","0.5337","0.28"
"","17","104161","19","9","SMU","30","505","16.83333","0.57","0.296","0.56","0.6871","0.92","293","9.76667","0.34","0.1717","0.32","0.4232","0.73","178","5.93333","0.2","0.1043","0.19","0.3539","0.63","559","18.63333","0.78","0.3277","0.82","0.3256","0.5","170","5.66667","0.73","0.0996","0.75","0.3176","0.29","1235","41.16667","0.76","0.7239","0.82","0.5676","0.69"
"","15","104160","7","4","SIUE","23","369","16.04348","0.4","0.2783","0.38","0.6396","0.64","273","11.86957","0.68","0.2059","0.68","0.381","0.32","287","12.47826","0.91","0.2164","0.92","0.338","0.46","302","13.13043","0.14","0.2278","0.11","0.2947","0.15","94","4.08696","0.25","0.0709","0.23","0.266","0.08","766","33.30435","0.13","0.5777","0.09","0.5313","0.25"
"","72","104159","28","19","SFA","28","642","22.92857","0.98","0.4005","0.98","0.6511","0.74","356","12.71429","0.78","0.2221","0.81","0.3933","0.43","161","5.75","0.17","0.1004","0.16","0.2981","0.16","325","11.60714","0.03","0.2027","0.03","0.3662","0.94","119","4.25","0.3","0.0742","0.29","0.395","0.82","1086","38.78571","0.54","0.6775","0.55","0.6142","0.98"
"","73","104155","20","11","Rutgers","30","628","20.93333","0.92","0.3532","0.91","0.6338","0.58","340","11.33333","0.6","0.1912","0.55","0.3529","0.14","285","9.5","0.65","0.1603","0.62","0.3825","0.82","409","13.63333","0.17","0.23","0.13","0.291","0.11","116","3.86667","0.19","0.0652","0.15","0.3707","0.65","1153","38.43333","0.52","0.6485","0.41","0.5559","0.52"
"","3","104142","20","16","Robert Morris","31","537","17.32258","0.63","0.3039","0.65","0.6462","0.68","286","9.22581","0.23","0.1619","0.25","0.3741","0.28","247","7.96774","0.46","0.1398","0.47","0.3117","0.25","505","16.29032","0.48","0.2858","0.48","0.3465","0.77","192","6.19355","0.83","0.1087","0.86","0.4271","0.94","1234","39.80645","0.64","0.6984","0.7","0.5936","0.91"
"","19","104137","17","12","Rider","28","632","22.57143","0.97","0.3952","0.98","0.606","0.31","262","9.35714","0.25","0.1639","0.26","0.3435","0.12","168","6","0.21","0.1051","0.2","0.3214","0.32","382","13.64286","0.17","0.2389","0.16","0.3194","0.43","155","5.53571","0.69","0.0969","0.71","0.329","0.36","1169","41.75","0.81","0.7311","0.85","0.5496","0.45"
"","4","104136","22","14","Richmond","29","588","20.27586","0.9","0.3439","0.89","0.665","0.83","273","9.41379","0.26","0.1596","0.23","0.3443","0.12","209","7.2069","0.36","0.1222","0.35","0.4115","0.98","471","16.24138","0.47","0.2754","0.38","0.3418","0.71","169","5.82759","0.79","0.0988","0.74","0.4024","0.86","1228","42.34483","0.85","0.7181","0.81","0.5981","0.93"
"","88","104135","11","5","Rice","22","317","14.40909","0.17","0.25","0.18","0.6814","0.9","210","9.54545","0.29","0.1656","0.28","0.3952","0.44","102","4.63636","0.08","0.0804","0.08","0.3333","0.41","482","21.90909","0.96","0.3801","0.97","0.3361","0.64","156","7.09091","0.95","0.123","0.96","0.3846","0.76","956","43.45455","0.91","0.7539","0.94","0.5743","0.76"
"","4","104132","20","12","Rhode Island","28","640","22.85714","0.98","0.3708","0.94","0.5813","0.14","340","12.14286","0.71","0.197","0.6","0.3559","0.16","240","8.57143","0.54","0.139","0.47","0.3083","0.23","395","14.10714","0.21","0.2289","0.12","0.3241","0.48","110","3.92857","0.22","0.0637","0.14","0.3091","0.24","1146","40.92857","0.75","0.664","0.48","0.5366","0.31"
"","37","104122","6","4","Radford","12","189","15.75","0.36","0.2842","0.42","0.5556","0.05","99","8.25","0.09","0.1489","0.13","0.4747","0.96","106","8.83333","0.59","0.1594","0.61","0.3396","0.47","189","15.75","0.4","0.2842","0.46","0.3333","0.6","81","6.75","0.92","0.1218","0.95","0.4074","0.88","460","38.33333","0.5","0.6917","0.66","0.5413","0.37"
"","19","104120","15","10","Quinnipiac","29","479","16.51724","0.5","0.2944","0.53","0.5678","0.08","213","7.34483","0.03","0.1309","0.03","0.3427","0.11","89","3.06897","0.01","0.0547","0.01","0.3258","0.35","618","21.31034","0.94","0.3798","0.97","0.3414","0.7","228","7.86207","0.98","0.1401","0.99","0.4079","0.88","1325","45.68966","0.97","0.8144","0.99","0.5494","0.45"
"","52","104115","14","6","Purdue Fort Wayne","29","431","14.86207","0.24","0.2555","0.2","0.6288","0.54","396","13.65517","0.89","0.2347","0.87","0.4444","0.84","116","4","0.06","0.0688","0.05","0.2759","0.05","567","19.55172","0.85","0.3361","0.86","0.3139","0.36","177","6.10345","0.82","0.1049","0.82","0.3333","0.39","1175","40.51724","0.72","0.6965","0.69","0.5332","0.27"
"","29","104112","12","11","Providence","22","417","18.95455","0.81","0.323","0.79","0.5899","0.18","210","9.54545","0.29","0.1627","0.25","0.3","0.01","199","9.04545","0.61","0.1541","0.57","0.3065","0.21","353","16.04545","0.44","0.2734","0.37","0.2861","0.08","112","5.09091","0.57","0.0868","0.55","0.3571","0.54","882","40.09091","0.67","0.6832","0.58","0.5187","0.14"
"","86","104110","6","3","Princeton","11","230","20.90909","0.92","0.3808","0.95","0.6652","0.83","84","7.63636","0.05","0.1391","0.07","0.4167","0.68","36","3.27273","0.02","0.0596","0.03","0.25","0.01","200","18.18182","0.74","0.3311","0.84","0.35","0.8","54","4.90909","0.52","0.0894","0.6","0.3519","0.49","484","44","0.94","0.8013","0.99","0.5919","0.9"
"","37","104109","9","6","Presbyterian","24","351","14.625","0.2","0.2786","0.39","0.6667","0.84","322","13.41667","0.86","0.2556","0.97","0.4068","0.58","137","5.70833","0.16","0.1087","0.23","0.3431","0.52","330","13.75","0.18","0.2619","0.3","0.3273","0.53","120","5","0.55","0.0952","0.69","0.35","0.47","801","33.375","0.13","0.6357","0.32","0.573","0.75"
"","39","104108","17","13","Prairie View","27","423","15.66667","0.34","0.2747","0.36","0.6005","0.25","349","12.92593","0.81","0.2266","0.83","0.4155","0.67","354","13.11111","0.94","0.2299","0.95","0.404","0.96","323","11.96296","0.04","0.2097","0.04","0.2972","0.17","89","3.2963","0.08","0.0578","0.08","0.3034","0.2","837","31","0.05","0.5435","0.03","0.5239","0.18"
"","61","104106","18","12","Portland St.","30","581","19.36667","0.84","0.304","0.65","0.6127","0.36","414","13.8","0.9","0.2166","0.76","0.4469","0.86","333","11.1","0.83","0.1743","0.72","0.3363","0.43","437","14.56667","0.24","0.2287","0.12","0.3227","0.47","144","4.8","0.48","0.0754","0.33","0.3889","0.79","1164","38.8","0.54","0.6091","0.19","0.5597","0.58"
"","30","104104","9","1","Portland","30","397","13.23333","0.11","0.2427","0.15","0.6171","0.42","368","12.26667","0.73","0.2249","0.82","0.4022","0.52","291","9.7","0.67","0.1779","0.76","0.3505","0.59","388","12.93333","0.11","0.2372","0.15","0.3196","0.43","192","6.4","0.87","0.1174","0.93","0.3958","0.83","977","32.56667","0.1","0.5972","0.15","0.5578","0.54"
"","53","104099","16","6","Pittsburgh","33","593","17.9697","0.71","0.3176","0.73","0.6037","0.27","344","10.42424","0.46","0.1843","0.49","0.3285","0.07","338","10.24242","0.74","0.181","0.77","0.3225","0.33","442","13.39394","0.15","0.2367","0.15","0.2851","0.07","150","4.54545","0.4","0.0803","0.42","0.3267","0.35","1185","35.90909","0.29","0.6347","0.32","0.5236","0.17"
"","30","104090","16","8","Pepperdine","32","482","15.0625","0.26","0.2492","0.18","0.6058","0.3","403","12.59375","0.77","0.2084","0.7","0.4367","0.8","323","10.09375","0.73","0.167","0.66","0.3622","0.68","559","17.46875","0.67","0.289","0.51","0.3614","0.91","164","5.125","0.58","0.0848","0.51","0.3232","0.33","1208","37.75","0.46","0.6246","0.27","0.5584","0.56"
"","73","104078","21","11","Penn St.","31","569","18.35484","0.76","0.2947","0.54","0.6555","0.78","266","8.58065","0.14","0.1378","0.06","0.3083","0.02","331","10.67742","0.79","0.1714","0.7","0.3867","0.84","614","19.80645","0.87","0.318","0.76","0.3306","0.55","151","4.87097","0.51","0.0782","0.38","0.3046","0.22","1334","43.03226","0.89","0.6908","0.65","0.5596","0.57"
"","86","104074","13","7","Penn","20","506","25.3","1","0.4206","1","0.6166","0.41","149","7.45","0.04","0.1239","0.02","0.3826","0.33","24","1.2","0","0.02","0","0.25","0.01","453","22.65","0.98","0.3766","0.96","0.3201","0.44","71","3.55","0.12","0.059","0.09","0.2676","0.08","1030","51.5","1","0.8562","1","0.5417","0.38"
"","30","104067","23","11","Pacific","31","499","16.09677","0.41","0.2834","0.41","0.6373","0.61","406","13.09677","0.83","0.2306","0.85","0.4606","0.92","362","11.67742","0.87","0.2056","0.88","0.3177","0.29","399","12.87097","0.1","0.2266","0.1","0.3383","0.67","94","3.03226","0.05","0.0534","0.05","0.3511","0.48","993","32.03226","0.07","0.5639","0.05","0.574","0.76"
"","74","104056","16","7","Oregon St.","29","534","18.41379","0.77","0.3423","0.88","0.6386","0.63","303","10.44828","0.47","0.1942","0.58","0.4059","0.56","181","6.24138","0.25","0.116","0.29","0.3867","0.84","425","14.65517","0.24","0.2724","0.36","0.3129","0.34","117","4.03448","0.23","0.075","0.32","0.3675","0.62","1076","37.10345","0.39","0.6897","0.63","0.5623","0.61"
"","74","104055","24","13","Oregon","31","544","17.54839","0.66","0.2981","0.59","0.6544","0.77","418","13.48387","0.86","0.229","0.84","0.4211","0.72","183","5.90323","0.19","0.1003","0.16","0.306","0.2","534","17.22581","0.63","0.2926","0.56","0.4026","1","145","4.67742","0.44","0.0795","0.41","0.3655","0.61","1224","39.48387","0.6","0.6707","0.52","0.6205","0.99"
"","52","104054","17","9","Oral Roberts","26","357","13.73077","0.12","0.212","0.05","0.6331","0.57","454","17.46154","1","0.2696","0.98","0.4714","0.95","248","9.53846","0.65","0.1473","0.53","0.4315","0.99","500","19.23077","0.82","0.2969","0.62","0.322","0.47","125","4.80769","0.49","0.0742","0.29","0.392","0.81","982","37.76923","0.46","0.5831","0.11","0.5509","0.46"
"","52","104053","16","9","Omaha","31","558","18","0.72","0.2923","0.51","0.5806","0.13","342","11.03226","0.55","0.1792","0.44","0.462","0.92","434","14","0.97","0.2273","0.94","0.4055","0.96","475","15.32258","0.34","0.2488","0.22","0.3516","0.81","100","3.22581","0.07","0.0524","0.04","0.29","0.16","1133","36.54839","0.34","0.5935","0.14","0.5455","0.4"
"","89","104051","14","6","Ole Miss","30","367","12.23333","0.05","0.2198","0.07","0.6349","0.59","399","13.3","0.84","0.2389","0.9","0.4436","0.84","341","11.36667","0.86","0.2042","0.88","0.3695","0.73","472","15.73333","0.4","0.2826","0.44","0.3284","0.54","90","3","0.05","0.0539","0.05","0.2889","0.14","930","31","0.05","0.5569","0.04","0.5441","0.39"
"","88","104049","1","1","Old Dominion","13","209","16.07692","0.41","0.2851","0.44","0.6029","0.27","139","10.69231","0.5","0.1896","0.54","0.4101","0.62","150","11.53846","0.87","0.2046","0.88","0.32","0.31","175","13.46154","0.15","0.2387","0.16","0.24","0.01","60","4.61538","0.42","0.0819","0.46","0.2","0.01","444","34.15385","0.16","0.6057","0.18","0.4662","0.01"
